id,status,resolution,component,creation_time,votes,comment_count,depends_on,blocks,severity_num,priority_num,time_to_fix,guassian_time_to_fix
261294,RESOLVED,DUPLICATE,Password Manager,9/23/2004 22:43,4,42,[],"[748193, 1170621]",3,1,3910 days 08:16:15,3899 days 09:05:00
1170994,RESOLVED,DUPLICATE,WebIDE,6/3/2015 13:07,0,3,[],[1047239],3,,0 days 01:37:52,0 days 01:29:00
1135758,RESOLVED,INCOMPLETE,Password Manager,2/23/2015 19:04,0,2,[1128683],"[748193, 1135766]",3,,1204 days 11:16:39,1247 days 05:09:00
1135766,RESOLVED,FIXED,Password Manager,2/23/2015 19:16,1,7,[1135758],"[748193, 1127075, 1170621]",3,1,105 days 19:23:14,109 days 11:45:00
1171146,VERIFIED,FIXED,Add-ons Manager,6/3/2015 19:13,0,16,[],[1047239],3,,2 days 03:15:00,2 days 01:10:00
1171148,RESOLVED,WONTFIX,Add-ons Manager,6/3/2015 19:16,0,13,[],[1047239],3,,715 days 21:57:14,675 days 17:15:00
1171953,RESOLVED,INVALID,Add-ons Manager,6/5/2015 13:42,0,2,[],[1047239],3,,3 days 12:15:55,3 days 10:42:00
1172030,RESOLVED,FIXED,Add-on Validation,6/5/2015 17:25,0,11,[],"[1047239, 1070153, 1191605, 1202063]",4,3,115 days 23:48:53,111 days 12:39:00
1172035,RESOLVED,FIXED,Developer Pages,6/5/2015 17:33,0,15,[],"[1047239, 1070153, 1172690]",3,,38 days 18:33:59,36 days 01:51:00
1172037,VERIFIED,FIXED,Developer Pages,6/5/2015 17:35,0,4,[],"[1047239, 1070153]",2,,10 days 21:12:41,11 days 08:10:00
1172041,RESOLVED,DUPLICATE,Developer Pages,6/5/2015 17:39,0,2,[],"[1047239, 1070153]",3,,83 days 23:24:30,85 days 18:08:00
1172044,VERIFIED,FIXED,Add-on Validation,6/5/2015 17:43,0,10,[],"[1047239, 1191605]",3,,66 days 12:52:20,64 days 13:22:00
1172690,RESOLVED,FIXED,Admin/Editor Tools,6/8/2015 22:02,0,9,[1172035],"[1047239, 1070153]",4,,35 days 12:47:10,36 days 19:11:00
1172696,VERIFIED,FIXED,Developer Pages,6/8/2015 22:23,0,27,[],"[1047239, 1070153, 1190704]",3,,56 days 09:33:51,58 days 03:23:00
1173064,RESOLVED,FIXED,Developer Pages,6/9/2015 19:11,0,3,[],[1047239],5,,2 days 02:44:17,2 days 02:30:00
1173125,VERIFIED,FIXED,Developer Pages,6/9/2015 21:22,0,4,[],[1047239],5,,6 days 18:40:05,6 days 16:26:00
1173173,RESOLVED,FIXED,Add-on Validation,6/9/2015 23:02,0,4,[],[1047239],3,,0 days 20:35:19,0 days 21:17:00
1170162,VERIFIED,FIXED,Add-ons Manager,6/1/2015 14:40,0,12,[],[1047239],3,1,8 days 02:32:59,7 days 01:46:00
665859,NEW,,Security: PSM,6/21/2011 10:52,1,17,"[883674, 1122695, 1305561]","[1029832, 1353705, 535649]",3,5,3114 days 13:07:12,3291 days 04:02:00
1173607,VERIFIED,FIXED,Developer Pages,6/10/2015 23:48,0,12,[],"[1047239, 1122114]",4,,54 days 16:44:55,54 days 10:32:00
1174335,RESOLVED,FIXED,API,6/12/2015 22:05,0,7,[],"[1047239, 1175060]",4,,5 days 15:15:00,5 days 21:36:00
1173491,RESOLVED,FIXED,Add-on Validation,6/10/2015 19:40,0,2,[],[1047239],3,,219 days 01:53:43,213 days 04:25:00
1175312,RESOLVED,DUPLICATE,API,6/16/2015 22:23,0,7,[],[1047239],3,,96 days 20:58:55,89 days 06:05:00
1111857,RESOLVED,WONTFIX,Developer Pages,12/15/2014 23:40,0,3,[],[1047239],3,,395 days 21:32:54,398 days 02:28:00
1177082,RESOLVED,DUPLICATE,Add-on Validation,6/24/2015 14:44,0,15,[],[1047239],3,,21 days 00:27:39,20 days 07:25:00
1178329,RESOLVED,INVALID,Public Pages,6/29/2015 15:24,0,2,[],[1047239],3,,0 days 02:49:24,0 days 02:54:00
1178255,RESOLVED,INVALID,Add-on Validation,6/29/2015 11:44,0,7,[],[1047239],3,,14 days 01:59:02,14 days 10:33:00
1177865,RESOLVED,DUPLICATE,Add-on Validation,6/26/2015 20:03,0,4,[],[1047239],6,,5 days 03:15:35,5 days 05:27:00
950661,RESOLVED,FIXED,Address Bar,12/16/2013 13:52,0,6,[],[834830],2,,570 days 09:34:10,555 days 03:48:00
1181746,RESOLVED,WONTFIX,Operations: AMO,7/8/2015 20:22,0,12,[],[1047239],3,,1483 days 23:03:01,1391 days 00:46:00
1147438,VERIFIED,FIXED,General,3/25/2015 16:07,0,12,"[1181963, 1264537]",[],3,,64 days 21:19:39,64 days 20:23:00
1181236,VERIFIED,FIXED,Add-on Validation,7/7/2015 18:00,0,13,[],[1047239],3,,8 days 15:39:21,7 days 21:17:00
1176697,RESOLVED,FIXED,Administration,6/22/2015 13:41,0,46,[],"[1047239, 1188607]",5,,35 days 18:59:10,35 days 17:21:00
1182760,RESOLVED,FIXED,Address Bar,7/11/2015 8:44,0,4,[],[834830],3,,2 days 02:39:55,2 days 06:13:00
984139,NEW,,General,3/16/2014 16:53,4,1,"[526335, 875871, 883720, 921957, 940195, 948194, 986660, 987401, 991401, 1006806, 1007418, 1029451, 1029717, 1046383, 1048455, 1059564, 1071179, 1082678, 1088725, 1093155, 1093954, 1094240, 1107562, 1125768, 1127052, 1127828, 1139309, 1146543, 1146555, 1147017, 1147037, 1147041, 1147043, 1147044, 1147045, 1147052, 1147056, 1150043, 1152372, 1156489, 1170098, 1172432, 1172471, 1181426, 1182633, 1183302, 1183605, 1184102, 1184123, 1185414, 1194317, 1194550, 1200906, 1200908, 1201773, 1202570, 1203917, 1204786, 1211086, 1211087, 1211088, 1211182, 1211194, 1211557, 1212690, 1213409, 1213631, 1214419, 1214914, 1215916, 1217701, 1219969, 1220419, 1220969, 1220971, 1221025, 1221911, 1222194, 1222221, 1222289, 1222842, 1224797, 1226090, 1227358, 1229271, 1231145, 1231863, 1232198, 1232932, 1233292, 1233956, 1234431, 1235497, 1236185, 1237470, 1237853, 1238199, 1238220, 1238415, 1238449, 1238484, 1238702, 1238839, 1238888, 1238973, 1239237, 1239383, 1239583, 1239642, 1239647, 1239930, 1239933, 1240224, 1240444, 1240509, 1240648, 1240747, 1240924, 1241374, 1241375, 1241391, 1241500, 1241515, 1241517, 1241654, 1241700, 1241737, 1241738, 1242114, 1242115, 1242194, 1242233, 1242298, 1242325, 1242824, 1243253, 1243263, 1243265, 1243502, 1243599, 1244416, 1244509, 1244558, 1244559, 1244695, 1244710, 1244985, 1245109, 1245744, 1246075, 1246360, 1246369, 1247522, 1248632, 1248739, 1250331, 1251687, 1252351, 1252674, 1253368, 1253520, 1253521, 1253796, 1253950, 1254022, 1254140, 1254559, 1254564, 1254806, 1254821, 1254869, 1254878, 1255023, 1255029, 1255035, 1255043, 1255045, 1255095, 1255103, 1255292, 1256001, 1256538, 1256539, 1257074, 1257785, 1258065, 1258074, 1258077, 1258895, 1258953, 1259323, 1259330, 1260338, 1261500, 1261501, 1261502, 1261504, 1261507, 1261510, 1261517, 1261518, 1261745, 1261823, 1262224, 1263213, 1263233, 1263254, 1263377, 1263382, 1263930, 1264059, 1264604, 1265217, 1266428, 1267104, 1267491, 1269950, 1270480, 1271024, 1271028, 1271984, 1272762, 1272846, 1273243, 1273370, 1274011, 1274739, 1275443, 1275723, 1276373, 1279322, 1279815, 1280505, 1283488, 1283698, 1285060, 1291171, 1292537, 1295497, 1300595, 1544849, 575094, 653065, 660288, 661604, 691608, 778003, 863514, 921952, 932142, 932651, 938019, 940206, 941459, 972110, 982828, 984708, 984821, 985230, 985718, 985731, 986113, 986439, 986685, 986691, 989501, 989520, 989533, 989563, 989567, 992438, 995438, 995685, 996985, 1001039, 1001707, 1007284, 1010737, 1011021, 1021435, 1026133, 1026824, 1029545, 1033838, 1034212, 1034295, 1034512, 1041245, 1041246, 1041247, 1041248, 1041297, 1042253, 1043466, 1045433, 1045841, 1049189, 1053913, 1053993, 1054380, 1055058, 1056146, 1059007, 1060238, 1060526, 1061013, 1061904, 1063569, 1063696, 1064137, 1065355, 1065881, 1066433, 1066573, 1068437, 1069695, 1069757, 1070835, 1070839, 1071623, 1072141, 1072167, 1073247, 1073315, 1073339, 1074507, 1075341, 1075658, 1077703, 1079073, 1080370, 1080784, 1080785, 1080787, 1080801, 1081453, 1082127, 1083269, 1085246, 1086174, 1086190, 1088714, 1090198, 1090539, 1090627, 1090631, 1090635, 1090641, 1090656, 1091145, 1091200, 1091322, 1091561, 1091596, 1091603, 1091612, 1092223, 1092281, 1092451, 1092452, 1093153, 1093206, 1093373, 1093404, 1093586, 1093594, 1093603, 1093607, 1093642, 1093660, 1093677, 1093756, 1093941, 1094205, 1094218, 1094222, 1094252, 1094510, 1094749, 1094761, 1094961, 1095012, 1095236, 1095260, 1095442, 1095723, 1096279, 1096321, 1096488, 1096614, 1097289, 1097311, 1097624, 1097802, 1097949, 1098357, 1098683, 1099154, 1099156, 1099392, 1099395, 1100501, 1100653, 1100662, 1100664, 1100687, 1100698, 1100700, 1100703, 1100707, 1101268, 1101482, 1101973, 1101993, 1102015, 1102017, 1102018, 1102020, 1102025, 1102331, 1102926, 1103107, 1103159, 1103259, 1103839, 1103841, 1103916, 1104323, 1104908, 1106702, 1107776, 1110189, 1111118, 1111546, 1111881, 1112122, 1112599, 1112644, 1113768, 1116457, 1116538, 1117203, 1118271, 1118279, 1119533, 1119780, 1119884, 1120630, 1120809, 1120971, 1121003, 1121125, 1122187, 1125563, 1126299, 1129040, 1131562, 1131575, 1131579, 1131626, 1131860, 1131878, 1132566, 1134307, 1136910, 1137087, 1137410, 1138638, 1138953, 1140286, 1140781, 1140782, 1141762, 1142693, 1142989, 1143547, 1143934, 1144253, 1144797, 1145455, 1146009, 1146548, 1146553, 1146560, 1146566, 1146568, 1146582, 1146591, 1146600, 1146608, 1146622, 1146625, 1146632, 1146647, 1146650, 1146652, 1146823, 1146826, 1146830, 1146839, 1146941, 1147030, 1147034, 1147413, 1147415, 1147416, 1147419, 1147903, 1147905, 1147924, 1148411, 1148413, 1148416, 1148417, 1148541, 1148649, 1148667, 1149158, 1149162, 1150036, 1150147, 1150206, 1150351, 1150574, 1150619, 1150875, 1151117, 1151682, 1151864, 1152811, 1153191, 1153248, 1153340, 1153454, 1153491, 1155348, 1155355, 1155385, 1155423, 1155559, 1156395, 1156955, 1156957, 1158418, 1158805, 1158810, 1158977, 1159268, 1159385, 1159957, 1160772, 1160774, 1160780, 1160787, 1160788, 1161564, 1161611, 1161612, 1161614, 1162329, 1162330, 1162338, 1162408, 1163407, 1163418, 1165046, 1165516, 1165517, 1165780, 1166013, 1166039, 1166269, 1166438, 1166439, 1167242, 1167273, 1167748, 1167933, 1168229, 1168232, 1168233, 1168250, 1168398, 1169245, 1169287, 1169352, 1170385, 1170450, 1170609, 1171209, 1171255, 1173330, 1174572, 1175631, 1176371, 1177854, 1179766, 1180768, 1182072, 1182554, 1183236, 1183441, 1183581, 1183959, 1184351, 1184507, 1184930, 1185045, 1185403, 1186029, 1186176, 1189911, 1190759, 1191597, 1191749, 1192316, 1192317, 1192449, 1192800, 1192807, 1193348, 1193472, 1193473, 1194310, 1194370, 1194475, 1194533, 1194534, 1194546, 1194886, 1195474, 1195476, 1195540, 1196094, 1196159, 1196765, 1197055, 1197365, 1197378, 1198434, 1198890, 1200453, 1200912, 1200926, 1201779, 1201911, 1202201, 1203848, 1203906, 1204673, 1205005, 1205165, 1205642, 1205645, 1205647, 1205648, 1205654, 1205671, 1205672, 1205675, 1205676, 1205938, 1206011, 1206016, 1206457, 1206858, 1206904, 1208556, 1209295, 1209392, 1209847, 1209848, 1210117, 1210289, 1210312, 1210671, 1210672, 1210675, 1210716, 1210717, 1210932, 1210933, 1210965, 1211084, 1211092, 1211098, 1211163, 1211177, 1211198, 1211270, 1211273, 1212019, 1212647, 1212681, 1213114, 1213115, 1213119, 1213121, 1213241, 1213710, 1214439, 1215233, 1215576, 1216716, 1217579, 1217585, 1218958, 1218966, 1219101, 1219978, 1220304, 1220649, 1220663, 1220730, 1220732, 1220748, 1220927, 1221102, 1221159, 1221499, 1221744, 1221910, 1222041, 1222049, 1222128, 1222247, 1222284, 1222495, 1222522, 1222562, 1222698, 1223654, 1224848, 1224873, 1224881, 1225202, 1225756, 1226052, 1226072, 1226333, 1226477, 1226708, 1226709, 1226809, 1226857, 1227320, 1227391, 1227394, 1227515, 1227687, 1227718, 1227730, 1227823, 1227841, 1227842, 1227849, 1228148, 1228390, 1228446, 1228635, 1228650, 1228652, 1228712, 1228861, 1229117, 1229220, 1229248, 1229272, 1230018, 1230023, 1230024, 1230036, 1230441, 1230978, 1230980, 1231050, 1231053, 1231529, 1231836, 1231869, 1232076, 1232083, 1232122, 1232132, 1232136, 1232555, 1232558, 1232560, 1232920, 1232937, 1233219, 1233267, 1233291, 1233299, 1233554, 1233587, 1233593, 1233774, 1233910, 1233954, 1233971, 1234310, 1234383, 1234404, 1234405, 1234440, 1234828, 1234994, 1234997, 1235056, 1235148, 1235372, 1235683, 1235684, 1235685, 1235687, 1235688, 1235690, 1235691, 1235692, 1235693, 1235698, 1235699, 1235705, 1235706, 1235713, 1235784, 1235785, 1235788, 1235790, 1235791, 1235812, 1235813, 1235815, 1235817, 1235903, 1235904, 1235963, 1235964, 1235973, 1236174, 1236179, 1236195, 1236242, 1236257, 1236305, 1236414, 1236554, 1236741, 1236883, 1236946, 1236991, 1237124, 1237141, 1237256, 1237257, 1237277, 1237462, 1237488, 1237490, 1237713, 1237726, 1237770, 1237795, 1237802, 1237807, 1237828, 1237834, 1237847, 1237887, 1237894, 1237905, 1237986, 1238022, 1238095, 1238168, 1238219, 1238221, 1238278, 1238307, 1238336, 1238435, 1238439, 1238451, 1238454, 1238542, 1238664, 1238707, 1238824, 1238838, 1238979, 1239025, 1239122, 1239132, 1239208, 1239311, 1239552, 1239563, 1239565, 1239566, 1239640, 1239644, 1239645, 1239827, 1239920, 1239921, 1239923, 1239924, 1239932, 1239985, 1240014, 1240580, 1240734, 1240750, 1240909, 1240958, 1241019, 1241025, 1241159, 1241252, 1241297, 1241506, 1241557, 1241570, 1242033, 1242085, 1242117, 1242193, 1242204, 1242221, 1242234, 1242235, 1242318, 1242643, 1242716, 1242723, 1242775, 1242826, 1242943, 1242986, 1243083, 1243249, 1243259, 1243261, 1243262, 1243378, 1243468, 1243499, 1243573, 1243574, 1243577, 1243736, 1243749, 1243771, 1243800, 1243838, 1243928, 1243954, 1243955, 1243957, 1243958, 1243959, 1243960, 1243961, 1243962, 1243963, 1243964, 1243965, 1243966, 1243967, 1243968, 1243969, 1243970, 1243971, 1243973, 1243974, 1243975, 1243976, 1243977, 1243978, 1243979, 1243980, 1243981, 1243982, 1243983, 1243984, 1243985, 1243986, 1243987, 1243988, 1243989, 1243990, 1243991, 1243992, 1243993, 1243994, 1243995, 1244120, 1244362, 1244410, 1244596, 1244709, 1244755, 1244813, 1244936, 1244975, 1244979, 1244991, 1244993, 1245001, 1245007, 1245107, 1245225, 1245227, 1245337, 1245363, 1245383, 1245498, 1245559, 1245723, 1245742, 1245798, 1245830, 1245891, 1246019, 1246043, 1246079, 1246344, 1246352, 1246428, 1246430, 1246440, 1246451, 1246453, 1246457, 1246458, 1246463, 1246465, 1246480, 1246529, 1246547, 1246627, 1246635, 1246654, 1246659, 1246661, 1246662, 1246664, 1246667, 1246669, 1246695, 1247502, 1247503, 1247506, 1247828, 1247962, 1248053, 1248484, 1248494, 1248849, 1249332, 1249362, 1250058, 1250169, 1250388, 1250577, 1250579, 1250581, 1250620, 1250739, 1250777, 1250778, 1250925, 1250956, 1250958, 1251098, 1251119, 1251124, 1251125, 1251128, 1251129, 1251151, 1251175, 1251176, 1251351, 1251363, 1251418, 1251510, 1251659, 1251693, 1251701, 1251809, 1251905, 1252074, 1252110, 1252201, 1252203, 1252207, 1252223, 1252230, 1252237, 1252251, 1252254, 1252256, 1252263, 1252266, 1252273, 1252283, 1252292, 1252296, 1252328, 1252345, 1252348, 1252349, 1252403, 1252449, 1252462, 1252647, 1252677, 1252723, 1252738, 1252869, 1252870, 1252875, 1253030, 1253035, 1253037, 1253041, 1253163, 1253229, 1253233, 1253238, 1253440, 1253479, 1253492, 1253508, 1253511, 1253522, 1253584, 1253618, 1253637, 1253655, 1253690, 1253710, 1253713, 1253714, 1253762, 1253794, 1253804, 1253838, 1253849, 1253852, 1253862, 1253892, 1253935, 1253957, 1253959, 1253985, 1254012, 1254018, 1254023, 1254024, 1254029, 1254085, 1254091, 1254121, 1254132, 1254148, 1254296, 1254312, 1254557, 1254592, 1254683, 1254746, 1254814, 1254816, 1254826, 1254829, 1254831, 1254832, 1254834, 1254835, 1254841, 1254843, 1254867, 1254985, 1254991, 1255061, 1255066, 1255121, 1255125, 1255138, 1255173, 1255180, 1255235, 1255262, 1255265, 1255290, 1255291, 1255301, 1255581, 1255597, 1255676, 1255678, 1255871, 1255919, 1255937, 1256077, 1256210, 1256513, 1256540, 1256549, 1256551, 1256554, 1256746, 1256946, 1257072, 1257073, 1257082, 1257083, 1257327, 1257333, 1257337, 1257341, 1257343, 1257420, 1257428, 1257430, 1257488, 1257508, 1257630, 1257750, 1258055, 1258056, 1258068, 1258083, 1258084, 1258113, 1258142, 1258204, 1258532, 1258534, 1258607, 1258815, 1258828, 1258857, 1258860, 1258872, 1258894, 1259025, 1259337, 1259431, 1259469, 1259477, 1259531, 1259914, 1260152, 1260156, 1260164, 1260179, 1260199, 1260282, 1260333, 1260498, 1260623, 1260630, 1260633, 1261152, 1261158, 1261213, 1261251, 1261306, 1261584, 1261625, 1261714, 1262015, 1262050, 1262051, 1262055, 1262130, 1262301, 1262326, 1262368, 1262416, 1262432, 1262679, 1262688, 1262711, 1262831, 1263092, 1263385, 1263646, 1263725, 1263760, 1263784, 1263798, 1263816, 1263817, 1264062, 1264069, 1264073, 1264080, 1264540, 1264587, 1264694, 1264735, 1264842, 1264955, 1265077, 1265229, 1265295, 1265436, 1266618, 1266825, 1266909, 1266949, 1266952, 1267015, 1267106, 1267246, 1267278, 1267310, 1267311, 1267352, 1267388, 1267406, 1267632, 1268169, 1268198, 1268319, 1268332, 1268366, 1268622, 1268715, 1268756, 1269039, 1269209, 1269426, 1269448, 1269465, 1269565, 1269812, 1269813, 1269994, 1270067, 1270115, 1270117, 1270118, 1270119, 1270121, 1270142, 1270299, 1270325, 1270509, 1270672, 1270704, 1270711, 1270903, 1270943, 1271025, 1271027, 1271029, 1271067, 1271081, 1271120, 1271657, 1272376, 1272380, 1272836, 1272845, 1272856, 1272929, 1272940, 1273369, 1273473, 1273738, 1273843, 1274002, 1274106, 1274511, 1274713, 1275083, 1275117, 1275281, 1275448, 1275464, 1275589, 1275656, 1275820, 1276237, 1276418, 1276430, 1276474, 1276655, 1276733, 1277105, 1277440, 1277750, 1277833, 1278306, 1279134, 1280744, 1281371, 1281372, 1281953, 1282274, 1282314, 1282336, 1282684, 1282876, 1283344, 1283396, 1283608, 1284697, 1284710, 1287123, 1289243, 1289444, 1290007, 1290010, 1290806, 1290815, 1291044, 1291128, 1291809, 1291973, 1293090, 1293112, 1294456, 1294540, 1295776, 1295840, 1296033, 1297421, 1298193, 1298417, 1298543, 1298766, 1299216, 1299909, 1300413, 1300423, 1300424, 1300596, 1303346, 1304430, 1304433, 1304435, 1304438, 1305124, 1305659, 1308610, 1317434, 1352664, 1359002]","[1284821, 516752, 1245808]",3,,2115 days 07:06:45,2132 days 20:07:00
814786,RESOLVED,FIXED,Address Bar,11/23/2012 22:17,0,9,[834830],[654729],3,,968 days 17:28:18,1009 days 04:09:00
1184296,RESOLVED,INVALID,Add-ons Manager,7/15/2015 19:56,0,16,[1171636],[1047239],3,,666 days 18:49:55,667 days 15:20:00
1186701,RESOLVED,FIXED,Developer Pages,7/22/2015 23:46,0,2,[],[1047239],5,,176 days 21:55:11,155 days 22:24:00
1068944,NEW,,Console,9/17/2014 21:21,3,4,"[892273, 1122695, 1142157, 1068949, 1091922, 1092835, 1092836, 1096908]",[],3,,1930 days 02:38:53,1829 days 01:11:00
1190704,RESOLVED,FIXED,Add-on Validation,8/4/2015 4:44,0,4,"[1172696, 1213163]","[1047239, 1070153, 1202063]",3,2,57 days 11:17:51,58 days 00:51:00
1191008,VERIFIED,FIXED,Add-ons Manager,8/4/2015 19:09,0,13,[],"[1047239, 1151507]",3,,1 days 15:22:28,1 days 15:42:00
1191182,RESOLVED,INVALID,Add-ons Manager,8/5/2015 4:46,0,6,[],[1047239],3,,0 days 12:47:16,0 days 13:25:00
1191435,RESOLVED,WONTFIX,General,8/5/2015 17:58,0,2,[],[1047239],3,,0 days 00:01:31,0 days 00:05:00
1191418,NEW,,Security,8/5/2015 17:28,27,20,"[1197283, 1199470, 1213290, 1218479, 1234384, 1234390, 1243265, 1245262, 1245502, 1249067, 1249348, 1253006, 1257456, 1268276, 1271873, 1272043, 1273058, 1276002, 1279337, 1280333, 1280549, 1280697, 1281205, 1283320, 1283495, 1284985, 1285423, 1285518, 1285677, 1287001, 1288504, 1288858, 1289130, 1291672, 1292241, 1293420, 1295750, 1297973, 1298064, 1302566, 1302597, 1303366, 1303911, 1306684, 1308527, 1308682, 1311845, 1315055, 1315156, 1316301, 1316727, 1316919, 1317544, 1318352, 1318652, 1319346, 1320355, 1320368, 1320378, 1320757, 1321914, 1322387, 1323873, 1324551, 1325057, 1325505, 1325874, 1325884, 1328246, 1328935, 1329453, 1329643, 1331595, 1333214, 1333253, 1333395, 1333811, 1334722, 1337937, 1338505, 1338735, 1339962, 1340861, 1344231, 1345643, 1351155, 1352345, 1355433, 1357399, 1359232, 1365019, 1372103, 1374783, 1374788, 1375598, 1386673, 1393822, 1398394, 1401488, 1402329, 1403422, 1405780, 1406371, 1408391, 1428241, 1440329, 1442346, 1443673, 1450774, 1454188, 1456161, 1458709, 1468119, 1479858, 1484717, 1485582, 1489502, 1491984, 1502167, 1511449, 1512802, 1521443, 1521986, 1524959, 1542985, 1545307, 1545950, 1549204, 1555367, 1556168, 1560580, 1574766, 1581872, 1586960, 1616137, 962365, 1146401, 1179557, 1179985, 1181953, 1191442, 1191451, 1191455, 1191460, 1191494, 1193854, 1195881, 1199466, 1199471, 1211716, 1225363, 1233908, 1234672, 1237364, 1238766, 1239420, 1240094, 1240243, 1240623, 1244340, 1244795, 1244887, 1245124, 1245184, 1246907, 1247517, 1248251, 1248302, 1248639, 1249224, 1250033, 1253538, 1254103, 1257453, 1257455, 1259169, 1260535, 1260687, 1260766, 1264556, 1264562, 1264564, 1264571, 1266022, 1267538, 1267916, 1267920, 1267921, 1267922, 1267923, 1268726, 1268803, 1269029, 1270423, 1270471, 1270678, 1270679, 1270680, 1270681, 1270683, 1271516, 1271792, 1272067, 1272256, 1272466, 1272754, 1273215, 1274211, 1274246, 1274461, 1274567, 1275432, 1275485, 1276412, 1276877, 1276880, 1276904, 1277765, 1278177, 1279029, 1279099, 1279103, 1279140, 1279143, 1279271, 1279297, 1279568, 1279622, 1280006, 1280253, 1280497, 1280590, 1280626, 1280863, 1282279, 1282589, 1282655, 1282660, 1283314, 1283319, 1283325, 1283377, 1283491, 1283709, 1285513, 1285515, 1285587, 1285772, 1285853, 1285889, 1285901, 1286357, 1287765, 1287866, 1287879, 1288029, 1288057, 1289001, 1289131, 1289571, 1289832, 1291521, 1291524, 1292989, 1294336, 1294786, 1294866, 1297738, 1299480, 1301430, 1301523, 1301617, 1302088, 1302157, 1302697, 1305280, 1305592, 1306975, 1308938, 1309067, 1309735, 1310112, 1310276, 1310601, 1311645, 1312253, 1312954, 1315673, 1316283, 1316359, 1316739, 1316740, 1316742, 1316744, 1316747, 1317138, 1317182, 1317185, 1317317, 1317927, 1318491, 1319045, 1319929, 1320041, 1322856, 1324115, 1325014, 1325886, 1325902, 1326058, 1326087, 1327947, 1328755, 1328756, 1329456, 1330745, 1334013, 1334587, 1334696, 1335678, 1335706, 1339201, 1339610, 1340450, 1340993, 1342803, 1344519, 1345558, 1346434, 1346653, 1347604, 1348771, 1349211, 1351893, 1352189, 1353442, 1354601, 1354602, 1357450, 1360614, 1362928, 1364895, 1367250, 1368469, 1368815, 1368942, 1369053, 1369761, 1373822, 1376118, 1376119, 1376971, 1376973, 1386627, 1387003, 1387430, 1387654, 1390003, 1391992, 1392514, 1397100, 1398229, 1401408, 1402608, 1403243, 1405542, 1405888, 1406031, 1407209, 1419589, 1419591, 1420751, 1422056, 1422888, 1425124, 1439237, 1442350, 1444895, 1463365, 1514791, 1538128, 1545046, 1554527, 1554567, 1555166, 1600477, 1604432]","[1533542, 1304875]",3,,1608 days 06:31:50,1691 days 11:04:00
1191870,RESOLVED,INACTIVE,Add-ons Manager,8/6/2015 15:50,0,10,[],[1047239],4,3,1021 days 10:25:19,1062 days 02:03:00
1192051,VERIFIED,FIXED,Add-on Validation,8/6/2015 22:41,0,7,[],[1047239],3,,5 days 01:34:06,5 days 06:25:00
1188121,RESOLVED,FIXED,General,7/27/2015 21:40,0,11,"[1179961, 1193336, 1193338, 1193339, 1193341, 1193344, 1204486, 1212520, 1217133, 1217150, 1217165, 1217766, 1221206]",[],3,,182 days 19:46:05,187 days 20:16:00
1192162,VERIFIED,FIXED,General,8/7/2015 8:45,0,49,[1182551],"[1175702, 1188565]",3,1,16 days 10:26:27,15 days 21:14:00
1175702,VERIFIED,FIXED,General,6/17/2015 21:24,0,63,"[1175682, 1191044, 1192056, 1192162, 1192214, 1192752, 1193742, 1194258]","[1174990, 1174993, 1183609, 1184103, 1184312, 1186925, 1193849]",3,1,50 days 02:53:51,47 days 16:02:00
1193926,RESOLVED,FIXED,Add-ons Manager,8/12/2015 19:55,0,15,"[1047239, 1228359]",[],3,,12 days 05:09:41,11 days 15:16:00
1191460,RESOLVED,FIXED,Security,8/5/2015 18:46,0,62,"[1165466, 1179557]","[1191418, 1191451, 1191455, 1195881, 1225363]",3,,118 days 19:40:21,118 days 20:17:00
1195034,VERIFIED,FIXED,Add-ons Manager,8/15/2015 18:44,0,22,[],[1047239],3,,8 days 00:27:41,8 days 11:38:00
1194784,VERIFIED,FIXED,Add-ons Manager,8/14/2015 17:02,0,34,[],[1047239],3,,10 days 08:26:11,10 days 16:24:00
1136055,RESOLVED,FIXED,General,2/24/2015 9:30,3,66,[1195242],"[1087726, 1105556, 1127927, 1195555, 1398229]",3,,114 days 02:18:45,109 days 04:12:00
1195671,RESOLVED,DUPLICATE,Add-ons Manager,8/18/2015 9:36,0,5,[],[1047239],2,4,733 days 08:35:29,785 days 06:44:00
1188565,RESOLVED,FIXED,General,7/28/2015 19:54,0,1,"[1177085, 1177978, 1180213, 1184920, 1189704, 1190450, 1191044, 1192162, 1192214, 1193742, 1193849, 1194258, 1194864, 1195757, 1195981, 1196313, 1199760, 1200661, 1200944, 1201703, 1206916, 1207542, 1214454]","[1181015, 1181780]",3,,84 days 11:54:52,83 days 05:47:00
1191740,RESOLVED,FIXED,DOM: Content Processes,8/6/2015 10:51,0,30,"[1212250, 1215239]","[1167098, 1179985, 1195881, 1221049]",3,,69 days 00:03:03,67 days 04:48:00
1179557,RESOLVED,FIXED,Security,7/2/2015 0:08,0,17,[1179985],"[1191418, 1191460, 1195881]",3,,30 days 00:03:53,28 days 05:38:00
1165466,RESOLVED,FIXED,Security: CAPS,5/15/2015 20:59,0,118,"[1165162, 1210373, 1210508]","[1163254, 1165256, 1165267, 1175685, 1178526, 1191460, 1195881, 1209162, 1210459]",3,2,135 days 15:19:16,127 days 23:25:00
1196083,RESOLVED,WONTFIX,Add-ons Manager,8/19/2015 2:14,0,5,[],"[1047239, 1151507]",3,,149 days 19:32:51,159 days 13:50:00
