day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1640,242,13,,,,,,,,,,,,,,,1110.0,
1641,242,13,,,,,,,,,,,,,,,1109.0,
1642,242,13,,,,,,,,,,,,,,,1109.0,
1643,242,13,,,,,,,,,,,,,,,1109.0,
1644,242,13,,,,,,,,,,,,,,,1109.0,
1645,242,13,,,,,,,,,,,,,,,1109.0,
1646,242,13,,,,,,,,,,,,,,,1109.0,
1647,242,13,,,,,,,,,,,,,,,1109.0,
1648,242,13,,,,,,,,,,,,,,,1110.0,
1649,242,13,,,,,,,,,,,,,,,1110.0,
1650,242,13,,,,,,,,,,,,,,,1110.0,
1651,242,13,,,,,,,,,,,,,,,1110.0,
1652,242,13,,,,,,,,,,,,,,,1110.0,
1653,242,13,,,,,,,,,,,,,,,1110.0,
1654,241,13,,,,,,,,,,,,,,,1110.0,
1655,242,13,,,,,,,,,,,,,,,1110.0,
1656,242,13,,,,,,,,,,,,,,,1110.0,
1657,242,13,,,,,,,,,,,,,,,1110.0,
1658,242,13,,,,,,,,,,,,,,,1110.0,
1659,242,13,,,,,,,,,,,,,,,1111.0,
1660,242,13,,,,,,,,,,,,,,,1113.0,
1661,242,13,,,,,,,,,,,,,,,1113.0,
1662,242,13,,,,,,,,,,,,,,,1113.0,
1663,242,13,,,,,,,,,,,,,,,1113.0,
1664,243,13,,,,,,,,,,,,,,,1113.0,
1665,243,13,,,,,,,,,,,,,,,1113.0,
1666,243,13,,,,,,,,,,,,,,,1113.0,
1667,243,13,,,,,,,,,,,,,,,1113.0,
1668,242,13,,,,,,,,,,,,,,,1116.0,
1669,242,13,,,,,,,,,,,,,,,1116.0,
1670,241,13,,,,,,,,,,,,,,,1117.0,
1671,241,13,,,,,,,,,,,,,,,1117.0,
1672,241,13,,,,,,,,,,,,,,,1117.0,
1673,241,13,,,,,,,,,,,,,,,1117.0,
1674,242,13,,,,,,,,,,,,,,,1117.0,
1675,242,13,,,,,,,,,,,,,,,1117.0,
1676,242,13,,,,,,,,,,,,,,,1117.0,
1677,242,13,,,,,,,,,,,,,,,1117.0,
1678,242,13,,,,,,,,,,,,,,,1117.0,
1679,242,13,,,,,,,,,,,,,,,1117.0,
1680,239,13,,,,,,,,,,,,,,,1121.0,
1681,239,13,,,,,,,,,,,,,,,1121.0,
1682,239,13,,,,,,,,,,,,,,,1121.0,
1683,239,13,,,,,,,,,,,,,,,1122.0,
1684,239,13,,,,,,,,,,,,,,,1122.0,
1685,239,13,,,,,,,,,,,,,,,1122.0,
1686,239,13,,,,,,,,,,,,,,,1122.0,
1687,239,13,,,,,,,,,,,,,,,1122.0,
1688,240,13,,,,,,,,,,,,,,,1122.0,
1689,240,13,,,,,,,,,,,,,,,1122.0,
1690,240,13,,,,,,,,,,,,,,,1122.0,
1691,240,13,,,,,,,,,,,,,,,1122.0,
1692,240,13,,,,,,,,,,,,,,,,1122.0
1693,240,13,,,,,,,,,,,,,,,,1122.0
1694,240,13,,,,,,,,,,,,,,,,1123.0
1695,241,13,,,,,,,,,,,,,,,,1123.0
1696,241,13,,,,,,,,,,,,,,,,1123.0
1697,241,13,,,,,,,,,,,,,,,,1123.0
1698,241,13,,,,,,,,,,,,,,,,1123.0
1699,241,13,,,,,,,,,,,,,,,,1123.0
1700,242,13,,,,,,,,,,,,,,,,1124.0
1701,243,13,,,,,,,,,,,,,,,,1123.0
1702,243,13,,,,,,,,,,,,,,,,1123.0
1703,243,13,,,,,,,,,,,,,,,,1123.0
1704,243,13,,,,,,,,,,,,,,,,1124.0
1705,243,13,,,,,,,,,,,,,,,,1124.0
1706,243,13,,,,,,,,,,,,,,,,1124.0
1707,243,13,,,,,,,,,,,,,,,,1124.0
1708,243,13,,,,,,,,,,,,,,,,1124.0
1709,243,13,,,,,,,,,,,,,,,,1124.0
1710,241,15,,,,,,,,,,,,,,,,1127.0
1711,241,15,,,,,,,,,,,,,,,,1127.0
1712,241,15,,,,,,,,,,,,,,,,1127.0
1713,241,15,,,,,,,,,,,,,,,,1127.0
1714,241,15,,,,,,,,,,,,,,,,1127.0
1715,241,15,,,,,,,,,,,,,,,,1127.0
1716,241,15,,,,,,,,,,,,,,,,1127.0
1717,241,15,,,,,,,,,,,,,,,,1126.0
1718,241,15,,,,,,,,,,,,,,,,1126.0
1719,239,15,,,,,,,,,,,,,,,,1129.0
1720,241,15,,,,,,,,,,,,,,,,1134.0
1721,241,15,,,,,,,,,,,,,,,,1134.0
1722,241,15,,,,,,,,,,,,,,,,1134.0
1723,241,15,,,,,,,,,,,,,,,,1134.0
1724,241,15,,,,,,,,,,,,,,,,1134.0
1725,241,15,,,,,,,,,,,,,,,,1134.0
1726,241,15,,,,,,,,,,,,,,,,1134.0
1727,241,15,,,,,,,,,,,,,,,,1134.0
1728,242,15,,,,,,,,,,,,,,,,1141.0
1729,242,15,,,,,,,,,,,,,,,,1141.0
1730,242,15,,,,,,,,,,,,,,,,1141.0
1731,242,15,,,,,,,,,,,,,,,,1141.0
1732,242,15,,,,,,,,,,,,,,,,1141.0
1733,242,15,,,,,,,,,,,,,,,,1141.0
1734,242,15,,,,,,,,,,,,,,,,1142.0
1735,242,15,,,,,,,,,,,,,,,,1142.0
1736,242,15,,,,,,,,,,,,,,,,1141.0
1737,241,15,,,,,,,,,,,,,,,,1145.0
1738,241,15,,,,,,,,,,,,,,,,1145.0
1739,241,15,,,,,,,,,,,,,,,,1145.0
1740,241,15,,,,,,,,,,,,,,,,1146.0
1741,241,15,,,,,,,,,,,,,,,,1146.0
1742,241,15,,,,,,,,,,,,,,,,1146.0
1743,241,15,,,,,,,,,,,,,,,,1146.0
1744,241,15,,,,,,,,,,,,,,,,1146.0
1745,241,15,,,,,,,,,,,,,,,,1147.0
1746,242,15,,,,,,,,,,,,,,,,1147.0
1747,242,15,,,,,,,,,,,,,,,,1147.0
1748,242,15,,,,,,,,,,,,,,,,1147.0
1749,242,15,,,,,,,,,,,,,,,,1147.0
1750,242,15,,,,,,,,,,,,,,,,1149.0
1751,242,15,,,,,,,,,,,,,,,,1149.0
1752,242,15,,,,,,,,,,,,,,,,1150.0
1753,242,15,,,,,,,,,,,,,,,,1150.0
1754,242,15,,,,,,,,,,,,,,,,1149.0
1755,242,15,,,,,,,,,,,,,,,,1151.0
1756,241,15,,,,,,,,,,,,,,,,1151.0
1757,242,15,,,,,,,,,,,,,,,,1151.0
1758,242,15,,,,,,,,,,,,,,,,1152.0
1759,242,15,,,,,,,,,,,,,,,,1152.0
1760,242,15,,,,,,,,,,,,,,,,1152.0
1761,242,15,,,,,,,,,,,,,,,,1152.0
1762,242,15,,,,,,,,,,,,,,,,1152.0
1763,242,15,,,,,,,,,,,,,,,,1152.0
1764,239,15,,,,,,,,,,,,,,,,1163.0
1765,240,15,,,,,,,,,,,,,,,,1164.0
1766,240,15,,,,,,,,,,,,,,,,1164.0
1767,240,15,,,,,,,,,,,,,,,,1164.0
1768,240,15,,,,,,,,,,,,,,,,1164.0
1769,240,15,,,,,,,,,,,,,,,,1164.0
1770,242,15,,,,,,,,,,,,,,,,1166.0
1771,241,15,,,,,,,,,,,,,,,,1170.0
1772,241,15,,,,,,,,,,,,,,,,1170.0
1773,241,15,,,,,,,,,,,,,,,,1171.0
1774,241,15,,,,,,,,,,,,,,,,1171.0
1775,241,15,,,,,,,,,,,,,,,,1171.0
1776,241,15,,,,,,,,,,,,,,,,1171.0
1777,241,15,,,,,,,,,,,,,,,,1171.0
1778,241,15,,,,,,,,,,,,,,,,1171.0
1779,241,15,,,,,,,,,,,,,,,,1171.0
1780,241,15,,,,,,,,,,,,,,,,1172.0
1781,241,15,,,,,,,,,,,,,,,,1172.0
1782,242,15,,,,,,,,,,,,,,,,1172.0
1783,242,15,,,,,,,,,,,,,,,,1172.0
1784,243,15,,,,,,,,,,,,,,,,1172.0
1785,243,15,,,,,,,,,,,,,,,,1172.0
1786,243,15,,,,,,,,,,,,,,,,1172.0
1787,243,15,,,,,,,,,,,,,,,,1172.0
1788,243,15,,,,,,,,,,,,,,,,1172.0
1789,243,15,,,,,,,,,,,,,,,,1172.0
1790,243,15,,,,,,,,,,,,,,,,1172.0
1791,242,15,,,,,,,,,,,,,,,,1176.0
1792,242,15,,,,,,,,,,,,,,,,1178.0
1793,242,15,,,,,,,,,,,,,,,,1178.0
1794,242,15,,,,,,,,,,,,,,,,1178.0
1795,242,15,,,,,,,,,,,,,,,,1178.0
1796,242,15,,,,,,,,,,,,,,,,1178.0
1797,242,15,,,,,,,,,,,,,,,,1178.0
1798,242,15,,,,,,,,,,,,,,,,1178.0
1799,242,15,,,,,,,,,,,,,,,,1177.0
1800,240,15,,,,,,,,,,,,,,,,1184.0
1801,240,15,,,,,,,,,,,,,,,,1184.0
1802,240,15,,,,,,,,,,,,,,,,1184.0
1803,240,15,,,,,,,,,,,,,,,,1184.0
1804,240,15,,,,,,,,,,,,,,,,1184.0
1805,240,15,,,,,,,,,,,,,,,,1184.0
1806,243,15,,,,,,,,,,,,,,,,1184.0
1807,243,15,,,,,,,,,,,,,,,,1184.0
1808,244,15,,,,,,,,,,,,,,,,1184.0
1809,244,15,,,,,,,,,,,,,,,,1187.0
1810,244,15,,,,,,,,,,,,,,,,1187.0
1811,244,15,,,,,,,,,,,,,,,,1187.0
1812,245,15,,,,,,,,,,,,,,,,1187.0
1813,245,15,,,,,,,,,,,,,,,,1186.0
1814,245,15,,,,,,,,,,,,,,,,1186.0
1815,245,15,,,,,,,,,,,,,,,,1186.0
1816,246,15,,,,,,,,,,,,,,,,1186.0
1817,246,15,,,,,,,,,,,,,,,,1186.0
1818,246,15,,,,,,,,,,,,,,,,1186.0
1819,246,15,,,,,,,,,,,,,,,,1186.0
1820,249,15,,,,,,,,,,,,,,,,1187.0
1821,249,15,,,,,,,,,,,,,,,,1187.0
1822,249,15,,,,,,,,,,,,,,,,1186.0
1823,249,15,,,,,,,,,,,,,,,,1186.0
1824,249,15,,,,,,,,,,,,,,,,1186.0
1825,249,15,,,,,,,,,,,,,,,,1186.0
1826,249,15,,,,,,,,,,,,,,,,1186.0
1827,250,15,,,,,,,,,,,,,,,,1186.0
1828,250,15,,,,,,,,,,,,,,,,1186.0
1829,250,15,,,,,,,,,,,,,,,,1186.0
1830,250,15,,,,,,,,,,,,,,,,1188.0
1831,250,15,,,,,,,,,,,,,,,,1188.0
1832,251,15,,,,,,,,,,,,,,,,1188.0
1833,251,15,,,,,,,,,,,,,,,,1188.0
1834,251,15,,,,,,,,,,,,,,,,1188.0
1835,253,15,,,,,,,,,,,,,,,,1185.0
1836,253,15,,,,,,,,,,,,,,,,1185.0
1837,253,15,,,,,,,,,,,,,,,,1185.0
1838,253,15,,,,,,,,,,,,,,,,1185.0
1839,253,15,,,,,,,,,,,,,,,,1185.0
1840,251,15,,,,,,,,,,,,,,,,1189.0
1841,251,15,,,,,,,,,,,,,,,,1189.0
1842,252,15,,,,,,,,,,,,,,,,1190.0
1843,252,15,,,,,,,,,,,,,,,,1190.0
1844,252,15,,,,,,,,,,,,,,,,1190.0
1845,252,15,,,,,,,,,,,,,,,,1191.0
1846,252,15,,,,,,,,,,,,,,,,1191.0
1847,252,15,,,,,,,,,,,,,,,,1191.0
1848,247,15,,,,,,,,,,,,,,,,1198.0
1849,247,15,,,,,,,,,,,,,,,,1198.0
1850,247,15,,,,,,,,,,,,,,,,1198.0
1851,247,15,,,,,,,,,,,,,,,,1198.0
1852,247,15,,,,,,,,,,,,,,,,1198.0
1853,247,15,,,,,,,,,,,,,,,,1198.0
1854,248,15,,,,,,,,,,,,,,,,1198.0
1855,248,15,,,,,,,,,,,,,,,,1198.0
1856,248,15,,,,,,,,,,,,,,,,1198.0
1857,248,15,,,,,,,,,,,,,,,,1198.0
1858,248,15,,,,,,,,,,,,,,,,1198.0
1859,248,15,,,,,,,,,,,,,,,,1198.0
1860,248,15,,,,,,,,,,,,,,,,1201.0
1861,248,15,,,,,,,,,,,,,,,,1201.0
1862,248,15,,,,,,,,,,,,,,,,1201.0
1863,248,15,,,,,,,,,,,,,,,,1201.0
1864,248,15,,,,,,,,,,,,,,,,1200.0
1865,248,15,,,,,,,,,,,,,,,,1200.0
1866,247,17,,,,,,,,,,,,,,,,1200.0
1867,247,17,,,,,,,,,,,,,,,,1200.0
1868,247,17,,,,,,,,,,,,,,,,1200.0
1869,247,17,,,,,,,,,,,,,,,,1201.0
1870,247,17,,,,,,,,,,,,,,,,1202.0
1871,247,17,,,,,,,,,,,,,,,,1202.0
1872,248,17,,,,,,,,,,,,,,,,1202.0
1873,248,17,,,,,,,,,,,,,,,,1202.0
1874,247,17,,,,,,,,,,,,,,,,1202.0
1875,247,17,,,,,,,,,,,,,,,,1202.0
1876,247,17,,,,,,,,,,,,,,,,1202.0
1877,247,17,,,,,,,,,,,,,,,,1202.0
1878,247,17,,,,,,,,,,,,,,,,1202.0
1879,247,17,,,,,,,,,,,,,,,,1202.0
1880,247,17,,,,,,,,,,,,,,,,1202.0
1881,248,17,,,,,,,,,,,,,,,,1202.0
1882,248,17,,,,,,,,,,,,,,,,1202.0
1883,248,17,,,,,,,,,,,,,,,,1202.0
1884,248,17,,,,,,,,,,,,,,,,1202.0
1885,248,17,,,,,,,,,,,,,,,,1202.0
1886,248,17,,,,,,,,,,,,,,,,1202.0
1887,248,17,,,,,,,,,,,,,,,,1202.0
1888,249,17,,,,,,,,,,,,,,,,1201.0
1889,249,17,,,,,,,,,,,,,,,,1201.0
1890,248,17,,,,,,,,,,,,,,,,1203.0
1891,248,17,,,,,,,,,,,,,,,,1203.0
1892,248,17,,,,,,,,,,,,,,,,1203.0
1893,248,17,,,,,,,,,,,,,,,,1203.0
1894,248,17,,,,,,,,,,,,,,,,1203.0
1895,248,17,,,,,,,,,,,,,,,,1203.0
1896,248,17,,,,,,,,,,,,,,,,1204.0
1897,248,17,,,,,,,,,,,,,,,,1204.0
1898,248,17,,,,,,,,,,,,,,,,1204.0
1899,247,17,,,,,,,,,,,,,,,,1207.0
1900,247,17,,,,,,,,,,,,,,,,1207.0
1901,247,17,,,,,,,,,,,,,,,,1207.0
1902,247,17,,,,,,,,,,,,,,,,1208.0
1903,247,17,,,,,,,,,,,,,,,,1207.0
1904,247,17,,,,,,,,,,,,,,,,1207.0
1905,247,17,,,,,,,,,,,,,,,,1207.0
1906,247,17,,,,,,,,,,,,,,,,1207.0
1907,247,17,,,,,,,,,,,,,,,,1207.0
1908,248,17,,,,,,,,,,,,,,,,1207.0
1909,248,17,,,,,,,,,,,,,,,,1207.0
1910,248,17,,,,,,,,,,,,,,,,1208.0
1911,248,17,,,,,,,,,,,,,,,,1208.0
1912,248,17,,,,,,,,,,,,,,,,1208.0
1913,248,17,,,,,,,,,,,,,,,,1208.0
1914,248,17,,,,,,,,,,,,,,,,1208.0
1915,248,17,,,,,,,,,,,,,,,,1208.0
1916,248,17,,,,,,,,,,,,,,,,1208.0
1917,248,17,,,,,,,,,,,,,,,,1210.0
1918,248,17,,,,,,,,,,,,,,,,1210.0
1919,248,17,,,,,,,,,,,,,,,,1210.0
1920,248,17,,,,,,,,,,,,,,,,1213.0
1921,248,17,,,,,,,,,,,,,,,,1213.0
1922,248,17,,,,,,,,,,,,,,,,1212.0
1923,248,17,,,,,,,,,,,,,,,,1212.0
1924,248,17,,,,,,,,,,,,,,,,1212.0
1925,249,17,,,,,,,,,,,,,,,,1212.0
1926,246,17,,,,,,,,,,,,,,,,1217.0
1927,246,17,,,,,,,,,,,,,,,,1217.0
1928,246,17,,,,,,,,,,,,,,,,1217.0
1929,246,17,,,,,,,,,,,,,,,,1217.0
1930,246,17,,,,,,,,,,,,,,,,1218.0
1931,246,17,,,,,,,,,,,,,,,,1218.0
1932,246,17,,,,,,,,,,,,,,,,1219.0
1933,246,17,,,,,,,,,,,,,,,,1219.0
1934,246,17,,,,,,,,,,,,,,,,1219.0
1935,245,17,,,,,,,,,,,,,,,,1222.0
1936,245,17,,,,,,,,,,,,,,,,1223.0
1937,245,17,,,,,,,,,,,,,,,,1222.0
1938,246,17,,,,,,,,,,,,,,,,1223.0
1939,247,17,,,,,,,,,,,,,,,,1223.0
1940,247,17,,,,,,,,,,,,,,,,1223.0
1941,247,17,,,,,,,,,,,,,,,,1223.0
1942,247,17,,,,,,,,,,,,,,,,1223.0
1943,247,17,,,,,,,,,,,,,,,,1223.0
1944,247,17,,,,,,,,,,,,,,,,1224.0
1945,247,17,,,,,,,,,,,,,,,,1224.0
1946,247,17,,,,,,,,,,,,,,,,1224.0
1947,247,17,,,,,,,,,,,,,,,,1224.0
1948,246,17,,,,,,,,,,,,,,,,1224.0
1949,246,17,,,,,,,,,,,,,,,,1224.0
1950,246,17,,,,,,,,,,,,,,,,1224.0
1951,246,17,,,,,,,,,,,,,,,,1224.0
1952,246,17,,,,,,,,,,,,,,,,1224.0
1953,246,17,,,,,,,,,,,,,,,,1224.0
1954,246,17,,,,,,,,,,,,,,,,1224.0
1955,246,17,,,,,,,,,,,,,,,,1224.0
1956,246,17,,,,,,,,,,,,,,,,1224.0
1957,246,17,,,,,,,,,,,,,,,,1224.0
1958,246,17,,,,,,,,,,,,,,,,1224.0
1959,247,17,,,,,,,,,,,,,,,,1222.0
1960,247,17,,,,,,,,,,,,,,,,1223.0
1961,247,17,,,,,,,,,,,,,,,,1223.0
1962,247,17,,,,,,,,,,,,,,,,1224.0
1963,247,17,,,,,,,,,,,,,,,,1224.0
1964,247,17,,,,,,,,,,,,,,,,1223.0
1965,247,17,,,,,,,,,,,,,,,,1223.0
1966,247,17,,,,,,,,,,,,,,,,1223.0
1967,247,17,,,,,,,,,,,,,,,,1223.0
1968,246,14,,,,,,,,,,,,,,,,1228.0
1969,246,14,,,,,,,,,,,,,,,,1228.0
1970,246,14,,,,,,,,,,,,,,,,1228.0
1971,247,14,,,,,,,,,,,,,,,,1228.0
1972,247,14,,,,,,,,,,,,,,,,1228.0
1973,247,14,,,,,,,,,,,,,,,,1228.0
1974,247,14,,,,,,,,,,,,,,,,1229.0
1975,247,14,,,,,,,,,,,,,,,,1229.0
1976,247,14,,,,,,,,,,,,,,,,1229.0
1977,246,14,,,,,,,,,,,,,,,,1229.0
1978,246,14,,,,,,,,,,,,,,,,1229.0
1979,246,14,,,,,,,,,,,,,,,,1229.0
1980,246,14,,,,,,,,,,,,,,,,1232.0
1981,246,14,,,,,,,,,,,,,,,,1232.0
1982,246,14,,,,,,,,,,,,,,,,1232.0
1983,246,14,,,,,,,,,,,,,,,,1232.0
1984,247,14,,,,,,,,,,,,,,,,1235.0
1985,247,14,,,,,,,,,,,,,,,,1235.0
1986,247,14,,,,,,,,,,,,,,,,1235.0
1987,247,14,,,,,,,,,,,,,,,,1235.0
1988,247,14,,,,,,,,,,,,,,,,1236.0
1989,247,14,,,,,,,,,,,,,,,,1236.0
1990,246,14,,,,,,,,,,,,,,,,1239.0
1991,246,14,,,,,,,,,,,,,,,,1239.0
1992,246,14,,,,,,,,,,,,,,,,1239.0
1993,246,14,,,,,,,,,,,,,,,,1239.0
1994,246,14,,,,,,,,,,,,,,,,1239.0
1995,246,14,,,,,,,,,,,,,,,,1239.0
1996,246,14,,,,,,,,,,,,,,,,1239.0
1997,246,14,,,,,,,,,,,,,,,,1239.0
1998,246,14,,,,,,,,,,,,,,,,1239.0
1999,246,14,,,,,,,,,,,,,,,,1239.0
2000,246,14,,,,,,,,,,,,,,,,1241.0
2001,246,14,,,,,,,,,,,,,,,,1241.0
2002,246,14,,,,,,,,,,,,,,,,1241.0
2003,246,14,,,,,,,,,,,,,,,,1241.0
2004,246,14,,,,,,,,,,,,,,,,1241.0
2005,246,14,,,,,,,,,,,,,,,,1241.0
2006,246,14,,,,,,,,,,,,,,,,1240.0
2007,246,14,,,,,,,,,,,,,,,,1240.0
2008,246,14,,,,,,,,,,,,,,,,1241.0
2009,246,14,,,,,,,,,,,,,,,,1241.0
2010,241,14,,,,,,,,,,,,,,,,1248.0
2011,241,14,,,,,,,,,,,,,,,,1248.0
2012,241,14,,,,,,,,,,,,,,,,1248.0
2013,241,14,,,,,,,,,,,,,,,,1248.0
2014,241,14,,,,,,,,,,,,,,,,1248.0
2015,241,14,,,,,,,,,,,,,,,,1248.0
2016,241,14,,,,,,,,,,,,,,,,1248.0
2017,241,14,,,,,,,,,,,,,,,,1248.0
2018,243,14,,,,,,,,,,,,,,,,1245.0
2019,243,14,,,,,,,,,,,,,,,,1245.0
2020,243,14,,,,,,,,,,,,,,,,1245.0
2021,243,14,,,,,,,,,,,,,,,,1245.0
2022,243,14,,,,,,,,,,,,,,,,1245.0
2023,243,14,,,,,,,,,,,,,,,,1245.0
2024,243,14,,,,,,,,,,,,,,,,1245.0
2025,243,14,,,,,,,,,,,,,,,,1245.0
2026,243,14,,,,,,,,,,,,,,,,1245.0
2027,243,14,,,,,,,,,,,,,,,,1245.0
2028,243,14,,,,,,,,,,,,,,,,1245.0
2029,243,14,,,,,,,,,,,,,,,,1245.0
2030,243,14,,,,,,,,,,,,,,,,1245.0
2031,243,14,,,,,,,,,,,,,,,,1244.0
2032,243,14,,,,,,,,,,,,,,,,1244.0
2033,243,14,,,,,,,,,,,,,,,,1244.0
2034,245,14,,,,,,,,,,,,,,,,1245.0
2035,245,14,,,,,,,,,,,,,,,,1245.0
2036,245,14,,,,,,,,,,,,,,,,1245.0
2037,245,14,,,,,,,,,,,,,,,,1246.0
2038,245,14,,,,,,,,,,,,,,,,1246.0
2039,245,14,,,,,,,,,,,,,,,,1246.0
2040,244,14,,,,,,,,,,,,,,,,1249.0
2041,244,14,,,,,,,,,,,,,,,,1249.0
2042,244,14,,,,,,,,,,,,,,,,1249.0
2043,244,14,,,,,,,,,,,,,,,,1251.0
2044,244,14,,,,,,,,,,,,,,,,1252.0
2045,244,14,,,,,,,,,,,,,,,,1252.0
2046,244,14,,,,,,,,,,,,,,,,1252.0
2047,244,14,,,,,,,,,,,,,,,,1252.0
2048,244,14,,,,,,,,,,,,,,,,1252.0
2049,244,14,,,,,,,,,,,,,,,,1252.0
2050,246,14,,,,,,,,,,,,,,,,1252.0
2051,245,14,,,,,,,,,,,,,,,,1256.0
2052,245,14,,,,,,,,,,,,,,,,1256.0
2053,245,14,,,,,,,,,,,,,,,,1256.0
2054,245,14,,,,,,,,,,,,,,,,1256.0
2055,245,14,,,,,,,,,,,,,,,,1256.0
2056,245,14,,,,,,,,,,,,,,,,1256.0
2057,245,14,,,,,,,,,,,,,,,,1256.0
2058,246,14,,,,,,,,,,,,,,,,1256.0
2059,246,14,,,,,,,,,,,,,,,,1255.0
2060,244,14,,,,,,,,,,,,,,,,1260.0
2061,244,14,,,,,,,,,,,,,,,,1264.0
2062,244,14,,,,,,,,,,,,,,,,1264.0
2063,244,14,,,,,,,,,,,,,,,,1264.0
2064,244,14,,,,,,,,,,,,,,,,1264.0
2065,244,14,,,,,,,,,,,,,,,,1265.0
2066,243,14,,,,,,,,,,,,,,,,1265.0
2067,243,14,,,,,,,,,,,,,,,,1265.0
2068,243,14,,,,,,,,,,,,,,,,1265.0
2069,243,14,,,,,,,,,,,,,,,,1265.0
2070,242,14,,,,,,,,,,,,,,,,1269.0
2071,242,14,,,,,,,,,,,,,,,,1269.0
2072,242,14,,,,,,,,,,,,,,,,1269.0
2073,242,14,,,,,,,,,,,,,,,,1268.0
2074,242,14,,,,,,,,,,,,,,,,1268.0
2075,242,14,,,,,,,,,,,,,,,,1268.0
2076,241,14,,,,,,,,,,,,,,,,1268.0
2077,241,14,,,,,,,,,,,,,,,,1268.0
2078,241,14,,,,,,,,,,,,,,,,1268.0
2079,241,14,,,,,,,,,,,,,,,,1268.0
2080,242,14,,,,,,,,,,,,,,,,1268.0
2081,242,14,,,,,,,,,,,,,,,,1268.0
2082,242,14,,,,,,,,,,,,,,,,1268.0
2083,242,14,,,,,,,,,,,,,,,,1268.0
2084,242,14,,,,,,,,,,,,,,,,1268.0
2085,242,14,,,,,,,,,,,,,,,,1268.0
2086,242,14,,,,,,,,,,,,,,,,1268.0
2087,242,14,,,,,,,,,,,,,,,,1268.0
2088,242,14,,,,,,,,,,,,,,,,1273.0
2089,242,14,,,,,,,,,,,,,,,,1273.0
2090,242,14,,,,,,,,,,,,,,,,1272.0
2091,242,14,,,,,,,,,,,,,,,,1272.0
2092,242,14,,,,,,,,,,,,,,,,1272.0
2093,242,14,,,,,,,,,,,,,,,,1273.0
2094,242,14,,,,,,,,,,,,,,,,1273.0
2095,242,14,,,,,,,,,,,,,,,,1273.0
2096,242,14,,,,,,,,,,,,,,,,1273.0
2097,240,14,,,,,,,,,,,,,,,,1276.0
2098,240,14,,,,,,,,,,,,,,,,1276.0
2099,240,14,,,,,,,,,,,,,,,,1276.0
2100,239,12,,,,,,,,,,,,,,,,1281.0
2101,239,12,,,,,,,,,,,,,,,,1281.0
2102,239,12,,,,,,,,,,,,,,,,1281.0
2103,239,12,,,,,,,,,,,,,,,,1280.0
2104,239,12,,,,,,,,,,,,,,,,1280.0
2105,239,12,,,,,,,,,,,,,,,,1280.0
2106,240,12,,,,,,,,,,,,,,,,1281.0
2107,240,12,,,,,,,,,,,,,,,,1281.0
2108,240,12,,,,,,,,,,,,,,,,1281.0
2109,240,12,,,,,,,,,,,,,,,,1281.0
2110,240,12,,,,,,,,,,,,,,,,1281.0
2111,240,12,,,,,,,,,,,,,,,,1281.0
2112,240,12,,,,,,,,,,,,,,,,1281.0
2113,240,12,,,,,,,,,,,,,,,,1281.0
2114,240,12,,,,,,,,,,,,,,,,1281.0
2115,240,12,,,,,,,,,,,,,,,,1282.0
2116,240,12,,,,,,,,,,,,,,,,1282.0
2117,240,12,,,,,,,,,,,,,,,,1282.0
2118,240,12,,,,,,,,,,,,,,,,1282.0
2119,240,12,,,,,,,,,,,,,,,,1282.0
2120,239,12,,,,,,,,,,,,,,,,1285.0
2121,239,12,,,,,,,,,,,,,,,,1286.0
2122,239,12,,,,,,,,,,,,,,,,1286.0
2123,239,12,,,,,,,,,,,,,,,,1286.0
2124,239,12,,,,,,,,,,,,,,,,1286.0
2125,239,12,,,,,,,,,,,,,,,,1286.0
2126,239,12,,,,,,,,,,,,,,,,1286.0
2127,239,12,,,,,,,,,,,,,,,,1286.0
2128,239,12,,,,,,,,,,,,,,,,1287.0
2129,239,12,,,,,,,,,,,,,,,,1287.0
2130,236,12,,,,,,,,,,,,,,,,1297.0
2131,236,12,,,,,,,,,,,,,,,,1297.0
2132,236,12,,,,,,,,,,,,,,,,1296.0
2133,237,12,,,,,,,,,,,,,,,,1296.0
2134,237,12,,,,,,,,,,,,,,,,1296.0
2135,237,12,,,,,,,,,,,,,,,,1296.0
2136,237,12,,,,,,,,,,,,,,,,1296.0
2137,237,12,,,,,,,,,,,,,,,,1296.0
2138,237,12,,,,,,,,,,,,,,,,1296.0
2139,237,12,,,,,,,,,,,,,,,,1296.0
2140,235,12,,,,,,,,,,,,,,,,1301.0
2141,235,12,,,,,,,,,,,,,,,,1301.0
2142,235,12,,,,,,,,,,,,,,,,1302.0
2143,235,12,,,,,,,,,,,,,,,,1302.0
2144,235,12,,,,,,,,,,,,,,,,1303.0
2145,235,12,,,,,,,,,,,,,,,,1303.0
2146,235,12,,,,,,,,,,,,,,,,1303.0
2147,235,12,,,,,,,,,,,,,,,,1303.0
2148,235,12,,,,,,,,,,,,,,,,1303.0
2149,234,12,,,,,,,,,,,,,,,,1306.0
2150,234,12,,,,,,,,,,,,,,,,1306.0
2151,234,12,,,,,,,,,,,,,,,,1308.0
2152,234,12,,,,,,,,,,,,,,,,1310.0
2153,234,12,,,,,,,,,,,,,,,,1310.0
2154,234,12,,,,,,,,,,,,,,,,1310.0
2155,234,12,,,,,,,,,,,,,,,,1310.0
2156,234,12,,,,,,,,,,,,,,,,1310.0
