day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1521,234,10,,,,,,,,,,,,,,,,,1097.0,
1522,234,10,,,,,,,,,,,,,,,,,1097.0,
1523,234,10,,,,,,,,,,,,,,,,,1096.0,
1524,234,10,,,,,,,,,,,,,,,,,1096.0,
1525,234,10,,,,,,,,,,,,,,,,,1096.0,
1526,234,10,,,,,,,,,,,,,,,,,1096.0,
1527,234,10,,,,,,,,,,,,,,,,,1096.0,
1528,234,10,,,,,,,,,,,,,,,,,1097.0,
1529,234,10,,,,,,,,,,,,,,,,,1097.0,
1530,233,10,,,,,,,,,,,,,,,,,1100.0,
1531,233,10,,,,,,,,,,,,,,,,,1100.0,
1532,233,10,,,,,,,,,,,,,,,,,1100.0,
1533,233,10,,,,,,,,,,,,,,,,,1101.0,
1534,233,10,,,,,,,,,,,,,,,,,1101.0,
1535,233,10,,,,,,,,,,,,,,,,,1101.0,
1536,233,10,,,,,,,,,,,,,,,,,1101.0,
1537,233,10,,,,,,,,,,,,,,,,,1101.0,
1538,233,10,,,,,,,,,,,,,,,,,1101.0,
1539,233,10,,,,,,,,,,,,,,,,,1102.0,
1540,234,10,,,,,,,,,,,,,,,,,1103.0,
1541,234,10,,,,,,,,,,,,,,,,,1102.0,
1542,234,10,,,,,,,,,,,,,,,,,1103.0,
1543,234,10,,,,,,,,,,,,,,,,,1103.0,
1544,235,10,,,,,,,,,,,,,,,,,1103.0,
1545,235,10,,,,,,,,,,,,,,,,,1103.0,
1546,235,10,,,,,,,,,,,,,,,,,1103.0,
1547,235,10,,,,,,,,,,,,,,,,,1103.0,
1548,236,10,,,,,,,,,,,,,,,,,1103.0,
1549,236,10,,,,,,,,,,,,,,,,,1103.0,
1550,236,10,,,,,,,,,,,,,,,,,1104.0,
1551,236,10,,,,,,,,,,,,,,,,,1104.0,
1552,236,10,,,,,,,,,,,,,,,,,1104.0,
1553,236,10,,,,,,,,,,,,,,,,,1104.0,
1554,236,10,,,,,,,,,,,,,,,,,1104.0,
1555,237,10,,,,,,,,,,,,,,,,,1102.0,
1556,237,10,,,,,,,,,,,,,,,,,1102.0,
1557,237,10,,,,,,,,,,,,,,,,,1102.0,
1558,237,10,,,,,,,,,,,,,,,,,1102.0,
1559,237,10,,,,,,,,,,,,,,,,,1102.0,
1560,236,10,,,,,,,,,,,,,,,,,1105.0,
1561,236,10,,,,,,,,,,,,,,,,,1105.0,
1562,236,10,,,,,,,,,,,,,,,,,1105.0,
1563,236,10,,,,,,,,,,,,,,,,,1105.0,
1564,236,10,,,,,,,,,,,,,,,,,1105.0,
1565,236,10,,,,,,,,,,,,,,,,,1105.0,
1566,236,10,,,,,,,,,,,,,,,,,1106.0,
1567,236,10,,,,,,,,,,,,,,,,,1106.0,
1568,236,10,,,,,,,,,,,,,,,,,1106.0,
1569,236,10,,,,,,,,,,,,,,,,,1106.0,
1570,237,10,,,,,,,,,,,,,,,,,1108.0,
1571,237,10,,,,,,,,,,,,,,,,,1108.0,
1572,237,10,,,,,,,,,,,,,,,,,1108.0,
1573,237,10,,,,,,,,,,,,,,,,,1107.0,
1574,237,10,,,,,,,,,,,,,,,,,1107.0,
1575,238,10,,,,,,,,,,,,,,,,,1107.0,
1576,238,10,,,,,,,,,,,,,,,,,1107.0,
1577,238,10,,,,,,,,,,,,,,,,,1107.0,
1578,238,10,,,,,,,,,,,,,,,,,1107.0,
1579,238,10,,,,,,,,,,,,,,,,,1107.0,
1580,238,10,,,,,,,,,,,,,,,,,1110.0,
1581,237,10,,,,,,,,,,,,,,,,,1110.0,
1582,237,10,,,,,,,,,,,,,,,,,1110.0,
1583,237,10,,,,,,,,,,,,,,,,,1110.0,
1584,237,10,,,,,,,,,,,,,,,,,1110.0,
1585,237,10,,,,,,,,,,,,,,,,,1112.0,
1586,237,10,,,,,,,,,,,,,,,,,1112.0,
1587,237,10,,,,,,,,,,,,,,,,,1112.0,
1588,237,10,,,,,,,,,,,,,,,,,1112.0,
1589,237,10,,,,,,,,,,,,,,,,,1112.0,
1590,237,10,,,,,,,,,,,,,,,,,1112.0,
1591,237,10,,,,,,,,,,,,,,,,,1112.0,
1592,237,10,,,,,,,,,,,,,,,,,1112.0,
1593,237,10,,,,,,,,,,,,,,,,,1112.0,
1594,237,10,,,,,,,,,,,,,,,,,1112.0,
1595,238,10,,,,,,,,,,,,,,,,,1112.0,
1596,239,10,,,,,,,,,,,,,,,,,1114.0,
1597,239,10,,,,,,,,,,,,,,,,,1114.0,
1598,239,10,,,,,,,,,,,,,,,,,1114.0,
1599,239,10,,,,,,,,,,,,,,,,,1114.0,
1600,239,10,,,,,,,,,,,,,,,,,1114.0,
1601,239,10,,,,,,,,,,,,,,,,,1114.0,
1602,238,10,,,,,,,,,,,,,,,,,1116.0,
1603,239,10,,,,,,,,,,,,,,,,,1116.0,
1604,239,10,,,,,,,,,,,,,,,,,1116.0,
1605,239,10,,,,,,,,,,,,,,,,,1115.0,
1606,239,10,,,,,,,,,,,,,,,,,1115.0,
1607,239,10,,,,,,,,,,,,,,,,,1115.0,
1608,239,10,,,,,,,,,,,,,,,,,1116.0,
1609,239,10,,,,,,,,,,,,,,,,,1116.0,
1610,239,10,,,,,,,,,,,,,,,,,1118.0,
1611,239,10,,,,,,,,,,,,,,,,,1118.0,
1612,239,10,,,,,,,,,,,,,,,,,1118.0,
1613,239,10,,,,,,,,,,,,,,,,,1118.0,
1614,239,10,,,,,,,,,,,,,,,,,1118.0,
1615,239,10,,,,,,,,,,,,,,,,,1118.0,
1616,239,10,,,,,,,,,,,,,,,,,1117.0,
1617,239,10,,,,,,,,,,,,,,,,,1117.0,
1618,239,10,,,,,,,,,,,,,,,,,1117.0,
1619,239,10,,,,,,,,,,,,,,,,,1117.0,
1620,240,10,,,,,,,,,,,,,,,,,1117.0,
1621,240,10,,,,,,,,,,,,,,,,,1117.0,
1622,240,10,,,,,,,,,,,,,,,,,1117.0,
1623,240,10,,,,,,,,,,,,,,,,,1117.0,
1624,237,10,,,,,,,,,,,,,,,,,1121.0,
1625,238,10,,,,,,,,,,,,,,,,,1121.0,
1626,238,10,,,,,,,,,,,,,,,,,1121.0,
1627,238,10,,,,,,,,,,,,,,,,,1121.0,
1628,238,10,,,,,,,,,,,,,,,,,1121.0,
1629,238,10,,,,,,,,,,,,,,,,,1121.0,
1630,240,10,,,,,,,,,,,,,,,,,1121.0,
1631,240,10,,,,,,,,,,,,,,,,,1121.0,
1632,240,10,,,,,,,,,,,,,,,,,1120.0,
1633,240,10,,,,,,,,,,,,,,,,,1120.0,
1634,240,10,,,,,,,,,,,,,,,,,1120.0,
1635,240,10,,,,,,,,,,,,,,,,,1120.0,
1636,240,10,,,,,,,,,,,,,,,,,1120.0,
1637,240,10,,,,,,,,,,,,,,,,,1120.0,
1638,240,10,,,,,,,,,,,,,,,,,1120.0,
1639,240,10,,,,,,,,,,,,,,,,,1120.0,
1640,241,10,,,,,,,,,,,,,,,,,1121.0,
1641,241,10,,,,,,,,,,,,,,,,,1121.0,
1642,241,10,,,,,,,,,,,,,,,,,1121.0,
1643,241,10,,,,,,,,,,,,,,,,,1121.0,
1644,241,10,,,,,,,,,,,,,,,,,1121.0,
1645,241,10,,,,,,,,,,,,,,,,,1121.0,
1646,241,10,,,,,,,,,,,,,,,,,1121.0,
1647,241,10,,,,,,,,,,,,,,,,,1121.0,
1648,241,10,,,,,,,,,,,,,,,,,1122.0,
1649,241,10,,,,,,,,,,,,,,,,,1122.0,
1650,241,10,,,,,,,,,,,,,,,,,1122.0,
1651,241,10,,,,,,,,,,,,,,,,,1122.0,
1652,241,10,,,,,,,,,,,,,,,,,1122.0,
1653,241,10,,,,,,,,,,,,,,,,,1122.0,
1654,241,10,,,,,,,,,,,,,,,,,1122.0,
1655,242,10,,,,,,,,,,,,,,,,,1122.0,
1656,243,10,,,,,,,,,,,,,,,,,1120.0,
1657,243,10,,,,,,,,,,,,,,,,,1120.0,
1658,242,10,,,,,,,,,,,,,,,,,1120.0,
1659,242,10,,,,,,,,,,,,,,,,,1121.0,
1660,242,10,,,,,,,,,,,,,,,,,1123.0,
1661,242,10,,,,,,,,,,,,,,,,,1123.0,
1662,242,10,,,,,,,,,,,,,,,,,1123.0,
1663,242,10,,,,,,,,,,,,,,,,,1123.0,
1664,243,10,,,,,,,,,,,,,,,,,1123.0,
1665,243,10,,,,,,,,,,,,,,,,,1123.0,
1666,243,10,,,,,,,,,,,,,,,,,1123.0,
1667,243,10,,,,,,,,,,,,,,,,,1123.0,
1668,243,10,,,,,,,,,,,,,,,,,1126.0,
1669,243,10,,,,,,,,,,,,,,,,,1126.0,
1670,243,10,,,,,,,,,,,,,,,,,1127.0,
1671,243,10,,,,,,,,,,,,,,,,,1126.0,
1672,243,10,,,,,,,,,,,,,,,,,1126.0,
1673,243,10,,,,,,,,,,,,,,,,,1126.0,
1674,244,10,,,,,,,,,,,,,,,,,1126.0,
1675,244,10,,,,,,,,,,,,,,,,,1126.0,
1676,244,10,,,,,,,,,,,,,,,,,1126.0,
1677,244,10,,,,,,,,,,,,,,,,,1126.0,
1678,244,10,,,,,,,,,,,,,,,,,1126.0,
1679,244,10,,,,,,,,,,,,,,,,,1126.0,
1680,240,10,,,,,,,,,,,,,,,,,1131.0,
1681,240,10,,,,,,,,,,,,,,,,,1131.0,
1682,240,10,,,,,,,,,,,,,,,,,1131.0,
1683,240,10,,,,,,,,,,,,,,,,,1132.0,
1684,240,10,,,,,,,,,,,,,,,,,1132.0,
1685,240,10,,,,,,,,,,,,,,,,,1132.0,
1686,240,10,,,,,,,,,,,,,,,,,1132.0,
1687,240,10,,,,,,,,,,,,,,,,,1132.0,
1688,241,10,,,,,,,,,,,,,,,,,1132.0,
1689,241,10,,,,,,,,,,,,,,,,,1131.0,
1690,241,10,,,,,,,,,,,,,,,,,1131.0,
1691,240,10,,,,,,,,,,,,,,,,,1131.0,
1692,239,10,,,,,,,,,,,,,,,,,1133.0,
1693,239,10,,,,,,,,,,,,,,,,,1133.0,
1694,239,10,,,,,,,,,,,,,,,,,1134.0,
1695,240,10,,,,,,,,,,,,,,,,,1134.0,
1696,240,10,,,,,,,,,,,,,,,,,1134.0,
1697,240,10,,,,,,,,,,,,,,,,,1134.0,
1698,240,10,,,,,,,,,,,,,,,,,1134.0,
1699,240,10,,,,,,,,,,,,,,,,,1134.0,
1700,241,10,,,,,,,,,,,,,,,,,1135.0,
1701,242,10,,,,,,,,,,,,,,,,,1135.0,
1702,242,10,,,,,,,,,,,,,,,,,1135.0,
1703,241,10,,,,,,,,,,,,,,,,,1135.0,
1704,241,10,,,,,,,,,,,,,,,,,1136.0,
1705,241,10,,,,,,,,,,,,,,,,,1136.0,
1706,241,10,,,,,,,,,,,,,,,,,1136.0,
1707,241,10,,,,,,,,,,,,,,,,,1136.0,
1708,241,10,,,,,,,,,,,,,,,,,1136.0,
1709,241,10,,,,,,,,,,,,,,,,,1136.0,
1710,242,10,,,,,,,,,,,,,,,,,1138.0,
1711,242,10,,,,,,,,,,,,,,,,,1138.0,
1712,242,10,,,,,,,,,,,,,,,,,1138.0,
1713,242,10,,,,,,,,,,,,,,,,,1137.0,
1714,242,10,,,,,,,,,,,,,,,,,1137.0,
1715,242,10,,,,,,,,,,,,,,,,,1137.0,
1716,242,10,,,,,,,,,,,,,,,,,1137.0,
1717,242,10,,,,,,,,,,,,,,,,,1137.0,
1718,242,10,,,,,,,,,,,,,,,,,1137.0,
1719,242,10,,,,,,,,,,,,,,,,,1138.0,
1720,244,10,,,,,,,,,,,,,,,,,1143.0,
1721,244,10,,,,,,,,,,,,,,,,,1143.0,
1722,244,10,,,,,,,,,,,,,,,,,1143.0,
1723,244,10,,,,,,,,,,,,,,,,,1143.0,
1724,244,10,,,,,,,,,,,,,,,,,1143.0,
1725,244,10,,,,,,,,,,,,,,,,,1143.0,
1726,244,10,,,,,,,,,,,,,,,,,1143.0,
1727,244,10,,,,,,,,,,,,,,,,,1143.0,
1728,243,10,,,,,,,,,,,,,,,,,1152.0,
1729,243,10,,,,,,,,,,,,,,,,,1152.0,
1730,243,10,,,,,,,,,,,,,,,,,1152.0,
1731,243,10,,,,,,,,,,,,,,,,,1152.0,
1732,243,10,,,,,,,,,,,,,,,,,1152.0,
1733,243,10,,,,,,,,,,,,,,,,,1152.0,
1734,243,10,,,,,,,,,,,,,,,,,1153.0,
1735,243,10,,,,,,,,,,,,,,,,,1153.0,
1736,243,10,,,,,,,,,,,,,,,,,1153.0,
1737,243,8,,,,,,,,,,,,,,,,,1158.0,
1738,243,8,,,,,,,,,,,,,,,,,1158.0,
1739,243,8,,,,,,,,,,,,,,,,,1158.0,
1740,243,8,,,,,,,,,,,,,,,,,1159.0,
1741,243,8,,,,,,,,,,,,,,,,,1159.0,
1742,243,8,,,,,,,,,,,,,,,,,1158.0,
1743,243,8,,,,,,,,,,,,,,,,,1158.0,
1744,243,8,,,,,,,,,,,,,,,,,1158.0,
1745,243,8,,,,,,,,,,,,,,,,,1159.0,
1746,244,8,,,,,,,,,,,,,,,,,1159.0,
1747,244,8,,,,,,,,,,,,,,,,,1159.0,
1748,244,8,,,,,,,,,,,,,,,,,1159.0,
1749,244,8,,,,,,,,,,,,,,,,,1159.0,
1750,242,8,,,,,,,,,,,,,,,,,1163.0,
1751,242,8,,,,,,,,,,,,,,,,,1163.0,
1752,242,8,,,,,,,,,,,,,,,,,1163.0,
1753,242,8,,,,,,,,,,,,,,,,,1163.0,
1754,242,8,,,,,,,,,,,,,,,,,1163.0,
1755,242,8,,,,,,,,,,,,,,,,,1165.0,
1756,242,8,,,,,,,,,,,,,,,,,1164.0,
1757,243,8,,,,,,,,,,,,,,,,,1164.0,
1758,242,8,,,,,,,,,,,,,,,,,1166.0,
1759,242,8,,,,,,,,,,,,,,,,,1166.0,
1760,242,8,,,,,,,,,,,,,,,,,1167.0,
1761,242,8,,,,,,,,,,,,,,,,,1167.0,
1762,242,8,,,,,,,,,,,,,,,,,1167.0,
1763,242,8,,,,,,,,,,,,,,,,,1167.0,
1764,241,8,,,,,,,,,,,,,,,,,1176.0,
1765,242,8,,,,,,,,,,,,,,,,,1177.0,
1766,242,8,,,,,,,,,,,,,,,,,1177.0,
1767,242,8,,,,,,,,,,,,,,,,,1177.0,
1768,242,8,,,,,,,,,,,,,,,,,1177.0,
1769,242,8,,,,,,,,,,,,,,,,,1177.0,
1770,244,8,,,,,,,,,,,,,,,,,1179.0,
1771,245,8,,,,,,,,,,,,,,,,,1181.0,
1772,245,8,,,,,,,,,,,,,,,,,1180.0,
1773,245,8,,,,,,,,,,,,,,,,,1181.0,
1774,245,8,,,,,,,,,,,,,,,,,1181.0,
1775,245,8,,,,,,,,,,,,,,,,,1181.0,
1776,243,6,,,,,,,,,,,,,,,,,1186.0,
1777,243,6,,,,,,,,,,,,,,,,,1186.0,
1778,243,6,,,,,,,,,,,,,,,,,1186.0,
1779,243,6,,,,,,,,,,,,,,,,,1186.0,
1780,243,6,,,,,,,,,,,,,,,,,1187.0,
1781,243,6,,,,,,,,,,,,,,,,,1187.0,
1782,244,6,,,,,,,,,,,,,,,,,1188.0,
1783,244,6,,,,,,,,,,,,,,,,,1188.0,
1784,245,6,,,,,,,,,,,,,,,,,1187.0,
1785,245,6,,,,,,,,,,,,,,,,,1187.0,
1786,245,6,,,,,,,,,,,,,,,,,1187.0,
1787,245,6,,,,,,,,,,,,,,,,,1187.0,
1788,245,6,,,,,,,,,,,,,,,,,1187.0,
1789,245,6,,,,,,,,,,,,,,,,,1187.0,
1790,245,6,,,,,,,,,,,,,,,,,1187.0,
1791,243,6,,,,,,,,,,,,,,,,,1191.0,
1792,243,6,,,,,,,,,,,,,,,,,1193.0,
1793,243,6,,,,,,,,,,,,,,,,,1193.0,
1794,243,6,,,,,,,,,,,,,,,,,1193.0,
1795,243,6,,,,,,,,,,,,,,,,,1193.0,
1796,243,6,,,,,,,,,,,,,,,,,1193.0,
1797,243,6,,,,,,,,,,,,,,,,,1193.0,
1798,243,6,,,,,,,,,,,,,,,,,1193.0,
1799,243,6,,,,,,,,,,,,,,,,,1193.0,
1800,242,6,,,,,,,,,,,,,,,,,1199.0,
1801,242,6,,,,,,,,,,,,,,,,,1199.0,
1802,242,6,,,,,,,,,,,,,,,,,1198.0,
1803,242,6,,,,,,,,,,,,,,,,,1198.0,
1804,242,6,,,,,,,,,,,,,,,,,1198.0,
1805,242,6,,,,,,,,,,,,,,,,,1198.0,
1806,245,6,,,,,,,,,,,,,,,,,1198.0,
1807,245,6,,,,,,,,,,,,,,,,,1198.0,
1808,246,6,,,,,,,,,,,,,,,,,1198.0,
1809,246,6,,,,,,,,,,,,,,,,,1201.0,
1810,246,6,,,,,,,,,,,,,,,,,1201.0,
1811,246,6,,,,,,,,,,,,,,,,,1201.0,
1812,247,6,,,,,,,,,,,,,,,,,1201.0,
1813,247,6,,,,,,,,,,,,,,,,,1201.0,
1814,247,6,,,,,,,,,,,,,,,,,1201.0,
1815,247,6,,,,,,,,,,,,,,,,,1201.0,
1816,248,6,,,,,,,,,,,,,,,,,1201.0,
1817,248,6,,,,,,,,,,,,,,,,,1201.0,
1818,248,6,,,,,,,,,,,,,,,,,1201.0,
1819,248,6,,,,,,,,,,,,,,,,,1200.0,
1820,251,6,,,,,,,,,,,,,,,,,1201.0,
1821,251,6,,,,,,,,,,,,,,,,,1201.0,
1822,251,6,,,,,,,,,,,,,,,,,1201.0,
1823,251,6,,,,,,,,,,,,,,,,,1201.0,
1824,251,6,,,,,,,,,,,,,,,,,1201.0,
1825,251,6,,,,,,,,,,,,,,,,,1201.0,
1826,251,6,,,,,,,,,,,,,,,,,1201.0,
1827,252,6,,,,,,,,,,,,,,,,,1201.0,
1828,252,6,,,,,,,,,,,,,,,,,1201.0,
1829,252,6,,,,,,,,,,,,,,,,,1201.0,
1830,251,6,,,,,,,,,,,,,,,,,1203.0,
1831,251,6,,,,,,,,,,,,,,,,,1203.0,
1832,252,6,,,,,,,,,,,,,,,,,1203.0,
1833,252,6,,,,,,,,,,,,,,,,,1203.0,
1834,252,6,,,,,,,,,,,,,,,,,1203.0,
1835,252,6,,,,,,,,,,,,,,,,,1203.0,
1836,252,6,,,,,,,,,,,,,,,,,1203.0,
1837,252,6,,,,,,,,,,,,,,,,,1203.0,
1838,252,6,,,,,,,,,,,,,,,,,1203.0,
1839,252,6,,,,,,,,,,,,,,,,,1203.0,
1840,249,6,,,,,,,,,,,,,,,,,1208.0,
1841,249,6,,,,,,,,,,,,,,,,,1207.0,
1842,249,6,,,,,,,,,,,,,,,,,1209.0,
1843,249,6,,,,,,,,,,,,,,,,,1208.0,
1844,249,6,,,,,,,,,,,,,,,,,1208.0,
1845,249,6,,,,,,,,,,,,,,,,,1209.0,
1846,249,6,,,,,,,,,,,,,,,,,1209.0,
1847,249,6,,,,,,,,,,,,,,,,,1209.0,
1848,246,6,,,,,,,,,,,,,,,,,1215.0,
1849,246,6,,,,,,,,,,,,,,,,,1215.0,
1850,246,6,,,,,,,,,,,,,,,,,1215.0,
1851,246,6,,,,,,,,,,,,,,,,,1215.0,
1852,246,6,,,,,,,,,,,,,,,,,1215.0,
1853,246,6,,,,,,,,,,,,,,,,,1215.0,
1854,247,6,,,,,,,,,,,,,,,,,1215.0,
1855,247,6,,,,,,,,,,,,,,,,,1215.0,
1856,247,6,,,,,,,,,,,,,,,,,1215.0,
1857,247,6,,,,,,,,,,,,,,,,,1215.0,
1858,247,6,,,,,,,,,,,,,,,,,1215.0,
1859,247,6,,,,,,,,,,,,,,,,,1215.0,
1860,247,6,,,,,,,,,,,,,,,,,1218.0,
1861,247,6,,,,,,,,,,,,,,,,,1218.0,
1862,247,6,,,,,,,,,,,,,,,,,1217.0,
1863,247,6,,,,,,,,,,,,,,,,,1217.0,
1864,247,6,,,,,,,,,,,,,,,,,1217.0,
1865,247,6,,,,,,,,,,,,,,,,,1217.0,
1866,247,6,,,,,,,,,,,,,,,,,1218.0,
1867,247,6,,,,,,,,,,,,,,,,,1218.0,
1868,247,6,,,,,,,,,,,,,,,,,1218.0,
1869,247,6,,,,,,,,,,,,,,,,,1219.0,
1870,247,6,,,,,,,,,,,,,,,,,1220.0,
1871,247,6,,,,,,,,,,,,,,,,,1220.0,
1872,248,6,,,,,,,,,,,,,,,,,1221.0,
1873,248,6,,,,,,,,,,,,,,,,,1221.0,
1874,248,6,,,,,,,,,,,,,,,,,1220.0,
1875,248,6,,,,,,,,,,,,,,,,,1220.0,
1876,248,6,,,,,,,,,,,,,,,,,1220.0,
1877,248,6,,,,,,,,,,,,,,,,,1220.0,
1878,248,6,,,,,,,,,,,,,,,,,1220.0,
1879,248,6,,,,,,,,,,,,,,,,,1220.0,
1880,248,6,,,,,,,,,,,,,,,,,1220.0,
1881,249,6,,,,,,,,,,,,,,,,,1220.0,
1882,249,6,,,,,,,,,,,,,,,,,1220.0,
1883,249,6,,,,,,,,,,,,,,,,,1220.0,
1884,249,6,,,,,,,,,,,,,,,,,1220.0,
1885,249,6,,,,,,,,,,,,,,,,,1220.0,
1886,249,6,,,,,,,,,,,,,,,,,1220.0,
1887,249,6,,,,,,,,,,,,,,,,,1220.0,
1888,249,6,,,,,,,,,,,,,,,,,1221.0,
1889,249,6,,,,,,,,,,,,,,,,,1221.0,
1890,249,6,,,,,,,,,,,,,,,,,1222.0,
1891,249,6,,,,,,,,,,,,,,,,,1222.0,
1892,249,6,,,,,,,,,,,,,,,,,1222.0,
1893,249,6,,,,,,,,,,,,,,,,,1222.0,
1894,249,6,,,,,,,,,,,,,,,,,1222.0,
1895,249,6,,,,,,,,,,,,,,,,,1222.0,
1896,249,6,,,,,,,,,,,,,,,,,1223.0,
1897,250,6,,,,,,,,,,,,,,,,,1221.0,
1898,250,6,,,,,,,,,,,,,,,,,1221.0,
1899,248,6,,,,,,,,,,,,,,,,,1225.0,
1900,248,6,,,,,,,,,,,,,,,,,1225.0,
1901,248,6,,,,,,,,,,,,,,,,,1225.0,
1902,248,6,,,,,,,,,,,,,,,,,1226.0,
1903,248,6,,,,,,,,,,,,,,,,,1226.0,
1904,248,6,,,,,,,,,,,,,,,,,1226.0,
1905,248,6,,,,,,,,,,,,,,,,,1226.0,
1906,248,6,,,,,,,,,,,,,,,,,1226.0,
1907,248,6,,,,,,,,,,,,,,,,,1226.0,
1908,249,6,,,,,,,,,,,,,,,,,1226.0,
1909,249,6,,,,,,,,,,,,,,,,,1226.0,
1910,249,6,,,,,,,,,,,,,,,,,1227.0,
1911,249,6,,,,,,,,,,,,,,,,,1227.0,
1912,249,6,,,,,,,,,,,,,,,,,1227.0,
1913,249,6,,,,,,,,,,,,,,,,,1227.0,
1914,249,6,,,,,,,,,,,,,,,,,1227.0,
1915,249,6,,,,,,,,,,,,,,,,,1226.0,
1916,249,6,,,,,,,,,,,,,,,,,1226.0,
1917,248,6,,,,,,,,,,,,,,,,,1229.0,
1918,248,6,,,,,,,,,,,,,,,,,1229.0,
1919,248,6,,,,,,,,,,,,,,,,,1229.0,
1920,248,6,,,,,,,,,,,,,,,,,1233.0,
1921,248,6,,,,,,,,,,,,,,,,,1233.0,
1922,248,6,,,,,,,,,,,,,,,,,1233.0,
1923,248,6,,,,,,,,,,,,,,,,,1233.0,
1924,248,6,,,,,,,,,,,,,,,,,1233.0,
1925,249,6,,,,,,,,,,,,,,,,,1233.0,
1926,248,6,,,,,,,,,,,,,,,,,1236.0,
1927,248,6,,,,,,,,,,,,,,,,,1236.0,
1928,248,6,,,,,,,,,,,,,,,,,1236.0,
1929,248,6,,,,,,,,,,,,,,,,,1236.0,
1930,248,6,,,,,,,,,,,,,,,,,1237.0,
1931,248,6,,,,,,,,,,,,,,,,,1237.0,
1932,248,6,,,,,,,,,,,,,,,,,1238.0,
1933,248,6,,,,,,,,,,,,,,,,,1238.0,
1934,248,6,,,,,,,,,,,,,,,,,1237.0,
1935,248,4,,,,,,,,,,,,,,,,,1241.0,
1936,248,4,,,,,,,,,,,,,,,,,1242.0,
1937,248,4,,,,,,,,,,,,,,,,,1242.0,
1938,249,4,,,,,,,,,,,,,,,,,1242.0,
1939,250,4,,,,,,,,,,,,,,,,,1242.0,
1940,250,4,,,,,,,,,,,,,,,,,1242.0,
1941,250,4,,,,,,,,,,,,,,,,,1242.0,
1942,250,4,,,,,,,,,,,,,,,,,1242.0,
1943,250,4,,,,,,,,,,,,,,,,,1242.0,
1944,250,4,,,,,,,,,,,,,,,,,1243.0,
1945,250,4,,,,,,,,,,,,,,,,,1243.0,
1946,250,4,,,,,,,,,,,,,,,,,1244.0,
1947,250,4,,,,,,,,,,,,,,,,,1244.0,
1948,250,4,,,,,,,,,,,,,,,,,1244.0,
1949,250,4,,,,,,,,,,,,,,,,,1244.0,
1950,250,4,,,,,,,,,,,,,,,,,1244.0,
1951,250,4,,,,,,,,,,,,,,,,,1244.0,
1952,250,4,,,,,,,,,,,,,,,,,1244.0,
1953,250,4,,,,,,,,,,,,,,,,,1244.0,
1954,250,4,,,,,,,,,,,,,,,,,1244.0,
1955,250,4,,,,,,,,,,,,,,,,,1243.0,
1956,250,4,,,,,,,,,,,,,,,,,1243.0,
1957,250,4,,,,,,,,,,,,,,,,,1243.0,
1958,249,4,,,,,,,,,,,,,,,,,1243.0,
1959,249,4,,,,,,,,,,,,,,,,,1243.0,
1960,249,4,,,,,,,,,,,,,,,,,1244.0,
1961,249,4,,,,,,,,,,,,,,,,,1244.0,
1962,249,4,,,,,,,,,,,,,,,,,1245.0,
1963,249,4,,,,,,,,,,,,,,,,,1245.0,
1964,249,4,,,,,,,,,,,,,,,,,1245.0,
1965,249,4,,,,,,,,,,,,,,,,,1245.0,
1966,249,4,,,,,,,,,,,,,,,,,1245.0,
1967,249,4,,,,,,,,,,,,,,,,,1244.0,
1968,248,4,,,,,,,,,,,,,,,,,1246.0,
1969,248,4,,,,,,,,,,,,,,,,,1246.0,
1970,248,4,,,,,,,,,,,,,,,,,1246.0,
1971,249,4,,,,,,,,,,,,,,,,,1246.0,
1972,249,4,,,,,,,,,,,,,,,,,1246.0,
1973,249,4,,,,,,,,,,,,,,,,,1246.0,
1974,249,4,,,,,,,,,,,,,,,,,1247.0,
1975,249,4,,,,,,,,,,,,,,,,,1247.0,
1976,249,4,,,,,,,,,,,,,,,,,1247.0,
1977,249,4,,,,,,,,,,,,,,,,,1247.0,
1978,249,4,,,,,,,,,,,,,,,,,1246.0,
1979,249,4,,,,,,,,,,,,,,,,,1246.0,
1980,249,4,,,,,,,,,,,,,,,,,1249.0,
1981,249,4,,,,,,,,,,,,,,,,,1249.0,
1982,249,4,,,,,,,,,,,,,,,,,1248.0,
1983,249,4,,,,,,,,,,,,,,,,,1248.0,
1984,249,4,,,,,,,,,,,,,,,,,1252.0,
1985,249,4,,,,,,,,,,,,,,,,,1252.0,
1986,249,4,,,,,,,,,,,,,,,,,1252.0,
1987,250,4,,,,,,,,,,,,,,,,,1250.0,
1988,250,4,,,,,,,,,,,,,,,,,1251.0,
1989,250,4,,,,,,,,,,,,,,,,,1251.0,
1990,250,4,,,,,,,,,,,,,,,,,1253.0,
1991,250,4,,,,,,,,,,,,,,,,,1253.0,
1992,250,4,,,,,,,,,,,,,,,,,1253.0,
1993,250,4,,,,,,,,,,,,,,,,,1253.0,
1994,250,4,,,,,,,,,,,,,,,,,1253.0,
1995,250,4,,,,,,,,,,,,,,,,,1253.0,
1996,250,4,,,,,,,,,,,,,,,,,1253.0,
1997,250,4,,,,,,,,,,,,,,,,,1253.0,
1998,250,4,,,,,,,,,,,,,,,,,1253.0,
1999,250,4,,,,,,,,,,,,,,,,,1253.0,
2000,249,4,,,,,,,,,,,,,,,,,1256.0,
2001,249,4,,,,,,,,,,,,,,,,,1256.0,
