day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1636,288,15,,,,,,,,,,,,,,1075.0,,
1637,288,15,,,,,,,,,,,,,,1075.0,,
1638,288,15,,,,,,,,,,,,,,1075.0,,
1639,288,15,,,,,,,,,,,,,,1075.0,,
1640,289,15,,,,,,,,,,,,,,1076.0,,
1641,289,15,,,,,,,,,,,,,,1076.0,,
1642,289,15,,,,,,,,,,,,,,1076.0,,
1643,290,15,,,,,,,,,,,,,,1074.0,,
1644,290,15,,,,,,,,,,,,,,1074.0,,
1645,290,15,,,,,,,,,,,,,,1074.0,,
1646,290,15,,,,,,,,,,,,,,1074.0,,
1647,290,15,,,,,,,,,,,,,,1074.0,,
1648,290,15,,,,,,,,,,,,,,1075.0,,
1649,290,15,,,,,,,,,,,,,,1075.0,,
1650,290,15,,,,,,,,,,,,,,1075.0,,
1651,290,15,,,,,,,,,,,,,,1075.0,,
1652,290,15,,,,,,,,,,,,,,1075.0,,
1653,290,15,,,,,,,,,,,,,,1075.0,,
1654,290,15,,,,,,,,,,,,,,1075.0,,
1655,291,15,,,,,,,,,,,,,,1075.0,,
1656,291,15,,,,,,,,,,,,,,1075.0,,
1657,291,15,,,,,,,,,,,,,,1075.0,,
1658,291,15,,,,,,,,,,,,,,1075.0,,
1659,291,15,,,,,,,,,,,,,,1076.0,,
1660,291,15,,,,,,,,,,,,,,1078.0,,
1661,291,15,,,,,,,,,,,,,,1078.0,,
1662,291,15,,,,,,,,,,,,,,1078.0,,
1663,291,15,,,,,,,,,,,,,,1078.0,,
1664,293,15,,,,,,,,,,,,,,1076.0,,
1665,293,15,,,,,,,,,,,,,,1076.0,,
1666,293,15,,,,,,,,,,,,,,1076.0,,
1667,293,15,,,,,,,,,,,,,,1076.0,,
1668,293,15,,,,,,,,,,,,,,1079.0,,
1669,293,15,,,,,,,,,,,,,,1079.0,,
1670,293,15,,,,,,,,,,,,,,1080.0,,
1671,293,15,,,,,,,,,,,,,,1080.0,,
1672,293,15,,,,,,,,,,,,,,1080.0,,
1673,293,15,,,,,,,,,,,,,,1080.0,,
1674,294,15,,,,,,,,,,,,,,1080.0,,
1675,294,15,,,,,,,,,,,,,,1080.0,,
1676,294,15,,,,,,,,,,,,,,1080.0,,
1677,294,15,,,,,,,,,,,,,,1080.0,,
1678,294,15,,,,,,,,,,,,,,1080.0,,
1679,294,15,,,,,,,,,,,,,,1080.0,,
1680,294,15,,,,,,,,,,,,,,1081.0,,
1681,294,15,,,,,,,,,,,,,,1081.0,,
1682,294,15,,,,,,,,,,,,,,1081.0,,
1683,294,15,,,,,,,,,,,,,,1082.0,,
1684,295,15,,,,,,,,,,,,,,1080.0,,
1685,295,15,,,,,,,,,,,,,,1080.0,,
1686,295,15,,,,,,,,,,,,,,1080.0,,
1687,295,15,,,,,,,,,,,,,,1080.0,,
1688,296,15,,,,,,,,,,,,,,1080.0,,
1689,296,15,,,,,,,,,,,,,,1080.0,,
1690,296,15,,,,,,,,,,,,,,1080.0,,
1691,296,15,,,,,,,,,,,,,,1080.0,,
1692,294,15,,,,,,,,,,,,,,1083.0,,
1693,294,15,,,,,,,,,,,,,,1082.0,,
1694,294,15,,,,,,,,,,,,,,1083.0,,
1695,295,15,,,,,,,,,,,,,,1083.0,,
1696,295,15,,,,,,,,,,,,,,1083.0,,
1697,295,15,,,,,,,,,,,,,,1083.0,,
1698,295,15,,,,,,,,,,,,,,1083.0,,
1699,295,15,,,,,,,,,,,,,,1083.0,,
1700,296,15,,,,,,,,,,,,,,1084.0,,
1701,297,15,,,,,,,,,,,,,,1084.0,,
1702,297,15,,,,,,,,,,,,,,1083.0,,
1703,297,15,,,,,,,,,,,,,,1083.0,,
1704,297,15,,,,,,,,,,,,,,1084.0,,
1705,297,15,,,,,,,,,,,,,,1084.0,,
1706,297,15,,,,,,,,,,,,,,1084.0,,
1707,297,15,,,,,,,,,,,,,,1084.0,,
1708,297,15,,,,,,,,,,,,,,1084.0,,
1709,297,15,,,,,,,,,,,,,,1084.0,,
1710,298,15,,,,,,,,,,,,,,1086.0,,
1711,298,15,,,,,,,,,,,,,,1086.0,,
1712,298,15,,,,,,,,,,,,,,1086.0,,
1713,298,15,,,,,,,,,,,,,,1086.0,,
1714,298,15,,,,,,,,,,,,,,1086.0,,
1715,298,15,,,,,,,,,,,,,,1086.0,,
1716,298,15,,,,,,,,,,,,,,1086.0,,
1717,298,15,,,,,,,,,,,,,,1086.0,,
1718,298,15,,,,,,,,,,,,,,1085.0,,
1719,296,15,,,,,,,,,,,,,,1088.0,,
1720,297,15,,,,,,,,,,,,,,1094.0,,
1721,297,15,,,,,,,,,,,,,,1094.0,,
1722,297,15,,,,,,,,,,,,,,1094.0,,
1723,297,15,,,,,,,,,,,,,,1094.0,,
1724,298,15,,,,,,,,,,,,,,1092.0,,
1725,298,15,,,,,,,,,,,,,,1092.0,,
1726,298,15,,,,,,,,,,,,,,1092.0,,
1727,298,15,,,,,,,,,,,,,,1092.0,,
1728,296,15,,,,,,,,,,,,,,1102.0,,
1729,296,15,,,,,,,,,,,,,,1102.0,,
1730,297,15,,,,,,,,,,,,,,1100.0,,
1731,297,15,,,,,,,,,,,,,,1100.0,,
1732,297,15,,,,,,,,,,,,,,1100.0,,
1733,297,15,,,,,,,,,,,,,,1100.0,,
1734,297,15,,,,,,,,,,,,,,1101.0,,
1735,297,15,,,,,,,,,,,,,,1101.0,,
1736,297,15,,,,,,,,,,,,,,1101.0,,
1737,297,15,,,,,,,,,,,,,,1104.0,,
1738,297,15,,,,,,,,,,,,,,1104.0,,
1739,297,15,,,,,,,,,,,,,,1104.0,,
1740,297,15,,,,,,,,,,,,,,1105.0,,
1741,297,15,,,,,,,,,,,,,,1104.0,,
1742,297,15,,,,,,,,,,,,,,1104.0,,
1743,297,15,,,,,,,,,,,,,,1104.0,,
1744,297,15,,,,,,,,,,,,,,1104.0,,
1745,297,15,,,,,,,,,,,,,,1105.0,,
1746,298,15,,,,,,,,,,,,,,1105.0,,
1747,298,15,,,,,,,,,,,,,,1105.0,,
1748,298,15,,,,,,,,,,,,,,1105.0,,
1749,298,15,,,,,,,,,,,,,,1105.0,,
1750,298,15,,,,,,,,,,,,,,1107.0,,
1751,298,15,,,,,,,,,,,,,,1107.0,,
1752,297,15,,,,,,,,,,,,,,1109.0,,
1753,297,15,,,,,,,,,,,,,,1109.0,,
1754,297,15,,,,,,,,,,,,,,1109.0,,
1755,297,15,,,,,,,,,,,,,,1110.0,,
1756,297,15,,,,,,,,,,,,,,1110.0,,
1757,298,15,,,,,,,,,,,,,,1110.0,,
1758,298,15,,,,,,,,,,,,,,1112.0,,
1759,298,15,,,,,,,,,,,,,,1112.0,,
1760,298,15,,,,,,,,,,,,,,1113.0,,
1761,298,15,,,,,,,,,,,,,,1113.0,,
1762,298,15,,,,,,,,,,,,,,1113.0,,
1763,298,15,,,,,,,,,,,,,,1113.0,,
1764,298,13,,,,,,,,,,,,,,1123.0,,
1765,299,13,,,,,,,,,,,,,,1124.0,,
1766,299,13,,,,,,,,,,,,,,1123.0,,
1767,299,13,,,,,,,,,,,,,,1123.0,,
1768,299,13,,,,,,,,,,,,,,1123.0,,
1769,299,13,,,,,,,,,,,,,,1123.0,,
1770,301,13,,,,,,,,,,,,,,1125.0,,
1771,302,13,,,,,,,,,,,,,,1127.0,,
1772,302,13,,,,,,,,,,,,,,1127.0,,
1773,302,13,,,,,,,,,,,,,,1128.0,,
1774,302,13,,,,,,,,,,,,,,1128.0,,
1775,302,13,,,,,,,,,,,,,,1128.0,,
1776,301,13,,,,,,,,,,,,,,1130.0,,
1777,301,13,,,,,,,,,,,,,,1130.0,,
1778,301,13,,,,,,,,,,,,,,1129.0,,
1779,301,13,,,,,,,,,,,,,,1129.0,,
1780,301,13,,,,,,,,,,,,,,1130.0,,
1781,301,13,,,,,,,,,,,,,,1130.0,,
1782,302,13,,,,,,,,,,,,,,1131.0,,
1783,302,13,,,,,,,,,,,,,,1131.0,,
1784,303,13,,,,,,,,,,,,,,1130.0,,
1785,303,13,,,,,,,,,,,,,,1130.0,,
1786,303,13,,,,,,,,,,,,,,1130.0,,
1787,303,13,,,,,,,,,,,,,,1130.0,,
1788,303,13,,,,,,,,,,,,,,1130.0,,
1789,303,13,,,,,,,,,,,,,,1130.0,,
1790,303,13,,,,,,,,,,,,,,1130.0,,
1791,304,13,,,,,,,,,,,,,,1132.0,,
1792,304,13,,,,,,,,,,,,,,1134.0,,
1793,304,13,,,,,,,,,,,,,,1134.0,,
1794,304,13,,,,,,,,,,,,,,1134.0,,
1795,304,13,,,,,,,,,,,,,,1134.0,,
1796,304,13,,,,,,,,,,,,,,1134.0,,
1797,304,13,,,,,,,,,,,,,,1134.0,,
1798,304,13,,,,,,,,,,,,,,1134.0,,
1799,304,13,,,,,,,,,,,,,,1134.0,,
1800,300,13,,,,,,,,,,,,,,1143.0,,
1801,300,13,,,,,,,,,,,,,,1143.0,,
1802,300,13,,,,,,,,,,,,,,1143.0,,
1803,300,13,,,,,,,,,,,,,,1143.0,,
1804,300,13,,,,,,,,,,,,,,1143.0,,
1805,300,13,,,,,,,,,,,,,,1143.0,,
1806,303,13,,,,,,,,,,,,,,1143.0,,
1807,303,13,,,,,,,,,,,,,,1143.0,,
1808,304,13,,,,,,,,,,,,,,1143.0,,
1809,304,13,,,,,,,,,,,,,,1146.0,,
1810,304,13,,,,,,,,,,,,,,1146.0,,
1811,304,13,,,,,,,,,,,,,,1146.0,,
1812,305,13,,,,,,,,,,,,,,1146.0,,
1813,305,13,,,,,,,,,,,,,,1145.0,,
1814,305,13,,,,,,,,,,,,,,1145.0,,
1815,305,13,,,,,,,,,,,,,,1145.0,,
1816,306,13,,,,,,,,,,,,,,1145.0,,
1817,306,13,,,,,,,,,,,,,,1145.0,,
1818,306,13,,,,,,,,,,,,,,1145.0,,
1819,306,13,,,,,,,,,,,,,,1145.0,,
1820,308,13,,,,,,,,,,,,,,1147.0,,
1821,308,13,,,,,,,,,,,,,,1147.0,,
1822,308,13,,,,,,,,,,,,,,1147.0,,
1823,308,13,,,,,,,,,,,,,,1147.0,,
1824,308,13,,,,,,,,,,,,,,1147.0,,
1825,308,13,,,,,,,,,,,,,,1147.0,,
1826,308,13,,,,,,,,,,,,,,1147.0,,
1827,309,13,,,,,,,,,,,,,,1147.0,,
1828,309,13,,,,,,,,,,,,,,1147.0,,
1829,309,13,,,,,,,,,,,,,,1147.0,,
1830,309,13,,,,,,,,,,,,,,1149.0,,
1831,309,13,,,,,,,,,,,,,,1149.0,,
1832,310,13,,,,,,,,,,,,,,1149.0,,
1833,310,13,,,,,,,,,,,,,,1149.0,,
1834,310,13,,,,,,,,,,,,,,1149.0,,
1835,310,13,,,,,,,,,,,,,,1149.0,,
1836,310,13,,,,,,,,,,,,,,1149.0,,
1837,310,13,,,,,,,,,,,,,,1149.0,,
1838,310,13,,,,,,,,,,,,,,1149.0,,
1839,310,13,,,,,,,,,,,,,,1149.0,,
1840,308,13,,,,,,,,,,,,,,1152.0,,
1841,308,13,,,,,,,,,,,,,,1152.0,,
1842,309,13,,,,,,,,,,,,,,1153.0,,
1843,309,13,,,,,,,,,,,,,,1153.0,,
1844,309,13,,,,,,,,,,,,,,1153.0,,
1845,309,13,,,,,,,,,,,,,,1154.0,,
1846,309,13,,,,,,,,,,,,,,1154.0,,
1847,309,13,,,,,,,,,,,,,,1154.0,,
1848,307,13,,,,,,,,,,,,,,1159.0,,
1849,307,13,,,,,,,,,,,,,,1159.0,,
1850,307,13,,,,,,,,,,,,,,1159.0,,
1851,307,13,,,,,,,,,,,,,,1158.0,,
1852,307,13,,,,,,,,,,,,,,1158.0,,
1853,307,13,,,,,,,,,,,,,,1158.0,,
1854,308,13,,,,,,,,,,,,,,1158.0,,
1855,308,13,,,,,,,,,,,,,,1158.0,,
1856,308,13,,,,,,,,,,,,,,1158.0,,
1857,309,13,,,,,,,,,,,,,,1156.0,,
1858,309,13,,,,,,,,,,,,,,1156.0,,
1859,309,13,,,,,,,,,,,,,,1156.0,,
1860,309,13,,,,,,,,,,,,,,1159.0,,
1861,309,13,,,,,,,,,,,,,,1159.0,,
1862,309,13,,,,,,,,,,,,,,1159.0,,
1863,309,13,,,,,,,,,,,,,,1159.0,,
1864,309,13,,,,,,,,,,,,,,1159.0,,
1865,309,13,,,,,,,,,,,,,,1159.0,,
1866,309,13,,,,,,,,,,,,,,1160.0,,
1867,309,13,,,,,,,,,,,,,,1160.0,,
1868,309,13,,,,,,,,,,,,,,1159.0,,
1869,309,13,,,,,,,,,,,,,,1160.0,,
1870,309,13,,,,,,,,,,,,,,1161.0,,
1871,309,13,,,,,,,,,,,,,,1161.0,,
1872,310,13,,,,,,,,,,,,,,1162.0,,
1873,310,13,,,,,,,,,,,,,,1162.0,,
1874,310,13,,,,,,,,,,,,,,1162.0,,
1875,310,13,,,,,,,,,,,,,,1162.0,,
1876,310,13,,,,,,,,,,,,,,1162.0,,
1877,310,13,,,,,,,,,,,,,,1162.0,,
1878,310,13,,,,,,,,,,,,,,1162.0,,
1879,310,13,,,,,,,,,,,,,,1162.0,,
1880,310,13,,,,,,,,,,,,,,1162.0,,
1881,311,13,,,,,,,,,,,,,,1162.0,,
1882,311,13,,,,,,,,,,,,,,1161.0,,
1883,311,13,,,,,,,,,,,,,,1161.0,,
1884,311,13,,,,,,,,,,,,,,1161.0,,
1885,311,13,,,,,,,,,,,,,,1161.0,,
1886,311,13,,,,,,,,,,,,,,1161.0,,
1887,311,13,,,,,,,,,,,,,,1161.0,,
1888,311,13,,,,,,,,,,,,,,1162.0,,
1889,311,13,,,,,,,,,,,,,,1162.0,,
1890,309,13,,,,,,,,,,,,,,1164.0,,
1891,309,13,,,,,,,,,,,,,,1164.0,,
1892,309,13,,,,,,,,,,,,,,1164.0,,
1893,309,13,,,,,,,,,,,,,,1164.0,,
1894,309,13,,,,,,,,,,,,,,1164.0,,
1895,309,13,,,,,,,,,,,,,,1164.0,,
1896,309,13,,,,,,,,,,,,,,1165.0,,
1897,309,13,,,,,,,,,,,,,,1165.0,,
1898,309,13,,,,,,,,,,,,,,1165.0,,
1899,308,13,,,,,,,,,,,,,,1168.0,,
1900,308,13,,,,,,,,,,,,,,1168.0,,
1901,308,13,,,,,,,,,,,,,,1168.0,,
1902,308,13,,,,,,,,,,,,,,1169.0,,
1903,308,13,,,,,,,,,,,,,,1169.0,,
1904,308,13,,,,,,,,,,,,,,1169.0,,
1905,308,13,,,,,,,,,,,,,,1169.0,,
1906,308,13,,,,,,,,,,,,,,1169.0,,
1907,308,13,,,,,,,,,,,,,,1169.0,,
1908,309,13,,,,,,,,,,,,,,1169.0,,
1909,309,13,,,,,,,,,,,,,,1169.0,,
1910,309,13,,,,,,,,,,,,,,1170.0,,
1911,309,13,,,,,,,,,,,,,,1170.0,,
1912,309,13,,,,,,,,,,,,,,1170.0,,
1913,309,13,,,,,,,,,,,,,,1170.0,,
1914,309,13,,,,,,,,,,,,,,1170.0,,
1915,309,15,,,,,,,,,,,,,,1167.0,,
1916,309,15,,,,,,,,,,,,,,1167.0,,
1917,309,15,,,,,,,,,,,,,,1169.0,,
1918,309,15,,,,,,,,,,,,,,1169.0,,
1919,309,15,,,,,,,,,,,,,,1169.0,,
1920,309,15,,,,,,,,,,,,,,1173.0,,
1921,309,15,,,,,,,,,,,,,,1173.0,,
1922,309,15,,,,,,,,,,,,,,1173.0,,
1923,309,15,,,,,,,,,,,,,,1173.0,,
1924,309,15,,,,,,,,,,,,,,1173.0,,
1925,310,15,,,,,,,,,,,,,,1173.0,,
1926,307,15,,,,,,,,,,,,,,1177.0,,
1927,307,15,,,,,,,,,,,,,,1177.0,,
1928,307,15,,,,,,,,,,,,,,1177.0,,
1929,307,15,,,,,,,,,,,,,,1177.0,,
1930,307,15,,,,,,,,,,,,,,1178.0,,
1931,307,15,,,,,,,,,,,,,,1178.0,,
1932,307,15,,,,,,,,,,,,,,1179.0,,
1933,307,15,,,,,,,,,,,,,,1179.0,,
1934,307,15,,,,,,,,,,,,,,1179.0,,
1935,307,15,,,,,,,,,,,,,,1180.0,,
1936,307,15,,,,,,,,,,,,,,1181.0,,
1937,307,15,,,,,,,,,,,,,,1181.0,,
1938,308,15,,,,,,,,,,,,,,1182.0,,
1939,309,15,,,,,,,,,,,,,,1182.0,,
1940,309,15,,,,,,,,,,,,,,1182.0,,
1941,309,15,,,,,,,,,,,,,,1182.0,,
1942,309,15,,,,,,,,,,,,,,1182.0,,
1943,309,15,,,,,,,,,,,,,,1182.0,,
1944,309,15,,,,,,,,,,,,,,1183.0,,
1945,309,15,,,,,,,,,,,,,,1183.0,,
1946,308,15,,,,,,,,,,,,,,1185.0,,
1947,308,15,,,,,,,,,,,,,,1185.0,,
1948,308,15,,,,,,,,,,,,,,1185.0,,
1949,308,15,,,,,,,,,,,,,,1185.0,,
1950,308,15,,,,,,,,,,,,,,1185.0,,
1951,308,15,,,,,,,,,,,,,,1185.0,,
1952,308,15,,,,,,,,,,,,,,1185.0,,
1953,308,15,,,,,,,,,,,,,,1185.0,,
1954,308,15,,,,,,,,,,,,,,1185.0,,
1955,308,15,,,,,,,,,,,,,,1185.0,,
1956,308,15,,,,,,,,,,,,,,1185.0,,
1957,308,15,,,,,,,,,,,,,,1185.0,,
1958,308,15,,,,,,,,,,,,,,1185.0,,
1959,308,15,,,,,,,,,,,,,,1185.0,,
1960,308,15,,,,,,,,,,,,,,1186.0,,
1961,308,15,,,,,,,,,,,,,,1186.0,,
1962,308,15,,,,,,,,,,,,,,1187.0,,
1963,308,15,,,,,,,,,,,,,,1186.0,,
1964,308,15,,,,,,,,,,,,,,1186.0,,
1965,308,15,,,,,,,,,,,,,,1186.0,,
1966,308,15,,,,,,,,,,,,,,1186.0,,
1967,308,15,,,,,,,,,,,,,,1186.0,,
1968,306,15,,,,,,,,,,,,,,1189.0,,
1969,306,15,,,,,,,,,,,,,,1189.0,,
1970,306,15,,,,,,,,,,,,,,1189.0,,
1971,307,15,,,,,,,,,,,,,,1189.0,,
1972,307,15,,,,,,,,,,,,,,1189.0,,
1973,307,15,,,,,,,,,,,,,,1189.0,,
1974,306,15,,,,,,,,,,,,,,1191.0,,
1975,306,15,,,,,,,,,,,,,,1191.0,,
1976,306,15,,,,,,,,,,,,,,1191.0,,
1977,306,15,,,,,,,,,,,,,,1191.0,,
1978,306,15,,,,,,,,,,,,,,1191.0,,
1979,306,15,,,,,,,,,,,,,,1191.0,,
1980,304,15,,,,,,,,,,,,,,1196.0,,
1981,304,15,,,,,,,,,,,,,,1196.0,,
1982,304,15,,,,,,,,,,,,,,1196.0,,
1983,304,15,,,,,,,,,,,,,,1195.0,,
1984,302,15,,,,,,,,,,,,,,1201.0,,
1985,302,15,,,,,,,,,,,,,,1201.0,,
1986,302,15,,,,,,,,,,,,,,1201.0,,
1987,302,15,,,,,,,,,,,,,,1201.0,,
1988,302,15,,,,,,,,,,,,,,1202.0,,
1989,302,15,,,,,,,,,,,,,,1202.0,,
1990,301,15,,,,,,,,,,,,,,1205.0,,
1991,301,15,,,,,,,,,,,,,,1205.0,,
1992,301,15,,,,,,,,,,,,,,1205.0,,
1993,301,15,,,,,,,,,,,,,,1205.0,,
1994,301,15,,,,,,,,,,,,,,1205.0,,
1995,301,15,,,,,,,,,,,,,,1205.0,,
1996,301,15,,,,,,,,,,,,,,1205.0,,
1997,301,15,,,,,,,,,,,,,,1205.0,,
1998,301,15,,,,,,,,,,,,,,1205.0,,
1999,301,15,,,,,,,,,,,,,,1205.0,,
2000,300,15,,,,,,,,,,,,,,1208.0,,
2001,300,15,,,,,,,,,,,,,,1208.0,,
2002,300,15,,,,,,,,,,,,,,1208.0,,
2003,300,15,,,,,,,,,,,,,,1208.0,,
2004,300,15,,,,,,,,,,,,,,1208.0,,
2005,300,15,,,,,,,,,,,,,,1208.0,,
2006,300,15,,,,,,,,,,,,,,1208.0,,
2007,300,15,,,,,,,,,,,,,,1208.0,,
2008,300,15,,,,,,,,,,,,,,1209.0,,
2009,300,15,,,,,,,,,,,,,,1209.0,,
2010,296,12,,,,,,,,,,,,,,1218.0,,
2011,296,12,,,,,,,,,,,,,,1218.0,,
2012,296,12,,,,,,,,,,,,,,1217.0,,
2013,296,12,,,,,,,,,,,,,,1217.0,,
2014,296,12,,,,,,,,,,,,,,1217.0,,
2015,296,12,,,,,,,,,,,,,,1217.0,,
2016,296,12,,,,,,,,,,,,,,1217.0,,
2017,296,12,,,,,,,,,,,,,,1217.0,,
2018,296,12,,,,,,,,,,,,,,1217.0,,
2019,296,12,,,,,,,,,,,,,,1217.0,,
2020,296,12,,,,,,,,,,,,,,1217.0,,
2021,296,12,,,,,,,,,,,,,,1217.0,,
2022,296,12,,,,,,,,,,,,,,1217.0,,
2023,296,12,,,,,,,,,,,,,,1217.0,,
2024,296,12,,,,,,,,,,,,,,1217.0,,
2025,296,12,,,,,,,,,,,,,,1216.0,,
2026,296,12,,,,,,,,,,,,,,1216.0,,
2027,296,12,,,,,,,,,,,,,,1216.0,,
2028,296,12,,,,,,,,,,,,,,1216.0,,
2029,296,12,,,,,,,,,,,,,,1216.0,,
2030,296,12,,,,,,,,,,,,,,1216.0,,
2031,296,12,,,,,,,,,,,,,,1216.0,,
2032,296,12,,,,,,,,,,,,,,1216.0,,
2033,296,12,,,,,,,,,,,,,,1216.0,,
2034,298,12,,,,,,,,,,,,,,1217.0,,
2035,298,12,,,,,,,,,,,,,,1217.0,,
2036,298,12,,,,,,,,,,,,,,1217.0,,
2037,298,12,,,,,,,,,,,,,,1218.0,,
2038,298,12,,,,,,,,,,,,,,1218.0,,
2039,298,12,,,,,,,,,,,,,,1218.0,,
2040,298,12,,,,,,,,,,,,,,,1220.0,
2041,298,12,,,,,,,,,,,,,,,1220.0,
2042,298,12,,,,,,,,,,,,,,,1220.0,
2043,298,12,,,,,,,,,,,,,,,1222.0,
2044,298,12,,,,,,,,,,,,,,,1223.0,
2045,298,12,,,,,,,,,,,,,,,1223.0,
2046,298,12,,,,,,,,,,,,,,,1223.0,
2047,298,12,,,,,,,,,,,,,,,1223.0,
2048,298,12,,,,,,,,,,,,,,,1223.0,
2049,298,12,,,,,,,,,,,,,,,1223.0,
2050,300,12,,,,,,,,,,,,,,,1223.0,
2051,299,12,,,,,,,,,,,,,,,1227.0,
2052,299,12,,,,,,,,,,,,,,,1227.0,
2053,299,12,,,,,,,,,,,,,,,1227.0,
2054,299,12,,,,,,,,,,,,,,,1227.0,
2055,299,12,,,,,,,,,,,,,,,1227.0,
2056,299,12,,,,,,,,,,,,,,,1227.0,
2057,299,12,,,,,,,,,,,,,,,1227.0,
2058,300,12,,,,,,,,,,,,,,,1226.0,
2059,300,12,,,,,,,,,,,,,,,1226.0,
2060,299,12,,,,,,,,,,,,,,,1230.0,
2061,299,12,,,,,,,,,,,,,,,1234.0,
2062,299,12,,,,,,,,,,,,,,,1234.0,
2063,299,12,,,,,,,,,,,,,,,1234.0,
2064,299,12,,,,,,,,,,,,,,,1234.0,
2065,299,12,,,,,,,,,,,,,,,1235.0,
2066,299,12,,,,,,,,,,,,,,,1235.0,
2067,299,12,,,,,,,,,,,,,,,1235.0,
2068,299,12,,,,,,,,,,,,,,,1235.0,
2069,301,12,,,,,,,,,,,,,,,1232.0,
2070,300,12,,,,,,,,,,,,,,,1236.0,
2071,300,12,,,,,,,,,,,,,,,1236.0,
2072,300,12,,,,,,,,,,,,,,,1236.0,
2073,300,12,,,,,,,,,,,,,,,1236.0,
2074,300,12,,,,,,,,,,,,,,,1236.0,
2075,300,12,,,,,,,,,,,,,,,1236.0,
2076,300,12,,,,,,,,,,,,,,,1236.0,
2077,300,12,,,,,,,,,,,,,,,1236.0,
2078,300,12,,,,,,,,,,,,,,,1236.0,
2079,300,12,,,,,,,,,,,,,,,1236.0,
2080,301,12,,,,,,,,,,,,,,,1235.0,
2081,301,12,,,,,,,,,,,,,,,1235.0,
2082,301,12,,,,,,,,,,,,,,,1235.0,
2083,301,12,,,,,,,,,,,,,,,1235.0,
2084,301,12,,,,,,,,,,,,,,,1235.0,
2085,301,12,,,,,,,,,,,,,,,1235.0,
2086,301,12,,,,,,,,,,,,,,,1235.0,
2087,301,12,,,,,,,,,,,,,,,1235.0,
2088,301,12,,,,,,,,,,,,,,,1240.0,
2089,301,12,,,,,,,,,,,,,,,1240.0,
2090,301,12,,,,,,,,,,,,,,,1240.0,
2091,301,12,,,,,,,,,,,,,,,1240.0,
2092,301,12,,,,,,,,,,,,,,,1240.0,
2093,301,12,,,,,,,,,,,,,,,1241.0,
2094,301,12,,,,,,,,,,,,,,,1240.0,
2095,301,12,,,,,,,,,,,,,,,1240.0,
2096,301,12,,,,,,,,,,,,,,,1240.0,
2097,300,12,,,,,,,,,,,,,,,1242.0,
2098,300,12,,,,,,,,,,,,,,,1242.0,
2099,300,12,,,,,,,,,,,,,,,1242.0,
2100,299,12,,,,,,,,,,,,,,,1245.0,
2101,299,12,,,,,,,,,,,,,,,1245.0,
2102,299,12,,,,,,,,,,,,,,,1245.0,
2103,299,12,,,,,,,,,,,,,,,1245.0,
2104,299,12,,,,,,,,,,,,,,,1245.0,
2105,299,12,,,,,,,,,,,,,,,1245.0,
2106,300,12,,,,,,,,,,,,,,,1246.0,
2107,300,12,,,,,,,,,,,,,,,1246.0,
2108,300,12,,,,,,,,,,,,,,,1245.0,
2109,300,12,,,,,,,,,,,,,,,1245.0,
2110,300,12,,,,,,,,,,,,,,,1245.0,
2111,300,12,,,,,,,,,,,,,,,1245.0,
2112,300,12,,,,,,,,,,,,,,,1245.0,
2113,300,12,,,,,,,,,,,,,,,1245.0,
2114,300,12,,,,,,,,,,,,,,,1245.0,
2115,298,12,,,,,,,,,,,,,,,1248.0,
2116,298,12,,,,,,,,,,,,,,,1248.0,
2117,298,12,,,,,,,,,,,,,,,1248.0,
2118,298,12,,,,,,,,,,,,,,,1248.0,
2119,298,12,,,,,,,,,,,,,,,1248.0,
2120,298,12,,,,,,,,,,,,,,,1250.0,
2121,298,12,,,,,,,,,,,,,,,1251.0,
2122,298,12,,,,,,,,,,,,,,,1251.0,
2123,298,12,,,,,,,,,,,,,,,1251.0,
2124,298,12,,,,,,,,,,,,,,,1251.0,
2125,298,12,,,,,,,,,,,,,,,1251.0,
2126,298,12,,,,,,,,,,,,,,,1251.0,
2127,298,12,,,,,,,,,,,,,,,1250.0,
2128,297,12,,,,,,,,,,,,,,,1252.0,
2129,297,12,,,,,,,,,,,,,,,1252.0,
2130,295,12,,,,,,,,,,,,,,,1261.0,
2131,295,12,,,,,,,,,,,,,,,1261.0,
2132,295,12,,,,,,,,,,,,,,,1261.0,
2133,296,12,,,,,,,,,,,,,,,1261.0,
2134,296,12,,,,,,,,,,,,,,,1261.0,
2135,296,12,,,,,,,,,,,,,,,1261.0,
2136,296,12,,,,,,,,,,,,,,,1261.0,
2137,296,12,,,,,,,,,,,,,,,1261.0,
2138,296,12,,,,,,,,,,,,,,,1261.0,
2139,296,12,,,,,,,,,,,,,,,1261.0,
2140,295,12,,,,,,,,,,,,,,,1265.0,
2141,295,12,,,,,,,,,,,,,,,1265.0,
2142,295,12,,,,,,,,,,,,,,,1266.0,
2143,295,12,,,,,,,,,,,,,,,1266.0,
2144,295,12,,,,,,,,,,,,,,,1267.0,
2145,295,12,,,,,,,,,,,,,,,1267.0,
2146,295,12,,,,,,,,,,,,,,,1267.0,
2147,295,12,,,,,,,,,,,,,,,1267.0,
2148,295,12,,,,,,,,,,,,,,,1267.0,
2149,295,12,,,,,,,,,,,,,,,1269.0,
2150,295,12,,,,,,,,,,,,,,,1269.0,
2151,295,12,,,,,,,,,,,,,,,1271.0,
2152,294,12,,,,,,,,,,,,,,,1274.0,
